--mn2-,cullear cullear cullear,,,[kʊɫ.'lɛ̣.ja.rɪs],cullearis,0
46348,t0770,togatarius,n,n-s---mn2-,togatari,,,[t̪ɔ.ga.'t̪a.rɪ̣.jʊs],togatarius,0
46341,u0464,uicinus,n,n-s---mn2-,uicin,,,[wiːˈkiː.nʊs],uicinus,0
46294,i0228,illex,a,aps---an3-,illic illic illic,,,['ɪɫ.lɛks],illex,0
134133,f0019,fabriciensis,a,aps---cn3i,fabriciens fabriciens fabriciens,,,[fa.brɪ.kɪ̣.'jeː.n̪sɪs],fabriciensis,0
46393,a1007,aeschrologia,n,n-s---fn1-,aeschrologi,,,[ajs.kʰrɔ.'lɔ.gɪ̣.ja],aeschrologia,0
46366,46366,hereticus,a,aps---mn1-,heretic heretic heretic,,28270,[heːˈrɛ.tɪ.kʊs],hereticus,0
46400,46400,ambligonius,a,aps---mn1-,ambligoni ambligoni ambligoni,,,[am.blɪ.'gɔ.n̪ɪ̣.jʊs],ambligonius,0
46414,46414,aniliter,r,rp--------,,,,[aˈniː.lɪ.tɛr],aniliter,0
46372,46372,atropinum,n,n-s---nn2-,atropin,,,[a.'t̪rɔ.pɪ.n̪ũː],atropinum,0
46399,46399,balnea,n,n-s---fn1-,balne,,,['baɫ.n̪ɛ̣.ja],balnea,0
46418,46418,bombardarius,n,n-s---mn2-,bombardari,,,[bɔm.bar.'d̪a.rɪ̣.jʊs],bombardarius,0
46377,46377,cnedinus,a,aps---mn1-,cnedin cnedin cnedin,,,['kn̪ɛ.d̪ɪ.n̪ʊs],cnedinus,0
46373,46373,collus,n,n-s---mn2-,coll,,,['kɔɫ.lʊs],collus,0
46416,46416,contradictorium,n,n-s---nn2-,contradictori,,,[kɔn̪.t̪ra.d̪ɪ.'kt̪ɔ.rɪ̣.jũː],contradictorium,0
46364,46364,delibutus,a,aps---mn1-,delibut delibut delibut,,,[d̪ɛ.'lɪ.bʊ.t̪ʊs],delibutus,0
46407,46407,electrotherapia,n,n-s---fn1-,electrotherapi,,,[ɛ.lɛk.t̪rɔ.t̪ʰɛ.'ra.pɪ̣.ja],electrotherapia,0
46388,46388,equester,n,n-s---mn3-,equestr,,,[ɛˈkᶣɛs.tɛr],equester,0
46402,46402,exiliter,r,rp--------,,,,[ɛk.'sɪ.lɪ.t̪ɛr],exiliter,0
46385,46385,harmonice,r,rp--------,,,,[har.'mɔ.n̪ɪ.kɛ],harmonice,0
46374,46374,here,r,rp--------,,,,['hɛ.rɛ],here,0
46375,46375,humanista,n,n-s---fn1-,humanist,,,[hʊ.ma.'n̪ɪs.t̪a],humanista,0
46397,a2541,appropinquatio,n,n-s---fn3-,appropinquation,,,[ap.prɔ.pɪ.'ŋkʷa.t̪ɪ̣.jɔ],appropinquatio,0
46367,a1484,aquilus,a,aps---mn1-,aquil aquil aquil,,,[ˈa.kᶣɪ.ɫʊs],aquilus,0
46422,n0261,neuter,a,aps---mn1p,neutr neutr neutr,,,[ˈne.ʊ.tɛr],neuter,0
46395,46395,phonetica,n,n-s---fn1-,phonetic,,,[pʰɔ.'n̪ɛ.t̪ɪ.ka],phonetica,0
46421,46421,quisquis,n,n-s---nn2-,- - -,,,[ˈkᶣɪs.kᶣɪs],quisquis,0
46428,46428,superstratus,a,aps---mn1-,superstrat superstrat superstrat,,,[sʊ.'pɛrs.t̪ra.t̪ʊs],superstratus,0
46434,46434,symbolizo,v,v1spia--1-,symboliz symbolizau symbolizat,,,[sym.bɔ.'lɪz.zɔ],symbolizo,0
46398,46398,tribunitius,a,aps---mn1-,tribuniti tribuniti tribuniti,,,[t̪rɪ.bʊ.'n̪ɪ.t̪ɪ̣.jʊs],tribunitius,0
46387,46387,tumultuose,r,rp--------,,,,[t̪ʊ.mʊɫ.'t̪ʊ.jɔ.sɛ],tumultuose,0
46431,46431,utputa,r,rp--------,,,,['ʊt̪.pʊ.t̪a],utputa,0
46405,46405,uulo,v,v1spia--1-,- - -,,,['wʊ.lɔ],uulo,0
46392,c1287,calidarius,a,aps---mn1-,calidari calidari calidari,,,[ka.lɪ.'d̪a.rɪ̣.jʊs],calidarius,0
46396,c0383,candela,n,n-s---fn1-,candel,,,[kanˈdeː.ɫa],candela,0
46412,c1783,circumitio,n,n-s---fn3-,circumition,,,[kɪr.kʊ.'mɪ.t̪ɪ̣.jɔ],circumitio,0
46419,c1784,circumitor,n,n-s---mn3-,circumitor,,,[kɪr.'kʊ.mɪ.t̪ɔr],circumitor,0
46439,c2407,colleprosus,n,n-s---mn2-,collepros,,,[kɔɫ.'lɛ.prɔ.sʊs],colleprosus,0
46410,c3768,contiuncula,n,n-s---fn1-,contiuncul,,,[kɔn̪.t̪ɪ̣.'jʊŋ.kʊ.la],contiuncula,0
46403,c4574,cultrarius,n,n-s---mn2-,cultrari,,,[kʊɫ.'t̪ra.rɪ̣.jʊs],cultrarius,0
46383,c4769,cyathisso,v,v1spia--1-,cyathiss cyathissau cyathissat,,,[ky.ja.'t̪ʰɪs.sɔ],cyathisso,0
46415,c4822,cynocephalia,n,n-s---fn1-,cynocephali,,,[ky.n̪ɔ.kɛ.'pʰa.lɪ̣.ja],cynocephalia,0
46371,d0582,deliro,v,v1spia--1-,delir delirau delirat,,,[ˈdɛ.lɪ.rɔ],deliro,0
46369,d1620,dimitto,v,v1spia--3-,dimitt dimis dimiss,,,[diːˈmɪt.toː],dimitto,0
46391,g0279,gestum,n,n-s---nn2-,gest,,,['gɛs.t̪ũː],gestum,0
46390,i0177,illaboro,v,v1spia--1-,illabor illaborau illaborat,,,[ɪɫ.'la.bɔ.rɔ],illaboro,0
46409,i0311,imbrex,n,n-s---cn3-,imbric,,,[ˈɪm.brɛks],imbrex,1
46433,i1422,ineptia,n,n-s---fn1-,inepti,,,[ɪˈnɛp.ti.a],ineptia,0
46382,i2128,instinguo,v,v1spia--3-,inst instit -,,,[iːn̪s.'t̪ɪŋ.gʷɔ],instinguo,0
46430,l0421,lauretum,n,n-s---nn2-,lauret,,,[ɫau̯ˈreː.tũ],lauretum,0
46427,m0051,mactator,n,n-s---mn3-,mactator,,,[makˈtaː.tɔr],mactator,0
46436,m0403,marmoreus,a,aps---mn1-,marmor marmor marmor,,,[marˈmɔ.re.ʊs],marmoreus,0
46413,t9916,tinnitus,n,n-s---mn4-,tinnit,,,[tɪnˈniː.tʊs],tinnitus,0
46423,t1364,tripus,n,n-s---mn3-,tripod,,,[ˈtrɪ.puːs],tripus,0
46379,u9976,unctura,n,n-s---fn1-,unc,,,['ʊŋk.t̪ʊ.ra],unctura,0
46417,u9891,utpote,r,rp--------,contradictori contradictori contradictori,,,['ʊt̪.pɔ.t̪ɛ],utpote,0
46426,u1355,uuidulus,a,aps---mn1-,uuidul uuidul uuidul,,,[uːˈwɪ.dʊ.ɫʊs],uuidulus,0
46378,a9993,adactus,n,n-s---mn4-,adact,,,[a.'d̪ak.t̪ʊs],adactus,0
138270,t0977,transbeneuentanus,a,aps---mn1-,transbeneuentan transbeneuentan transbeneuentan,,,[t̪raːn̪s.bɛn̪.'ewɛ.n̪t̪a.n̪ʊs],transbeneuentanus,0
46516,46516,absque,a,aps---an3-,scholar scholar scholar,,,['aps.kʷɛ],absque,0
46513,46513,alabeta,n,n-s---mn1-,alabet,,,[a.'la.bɛ.t̪a],alabeta,0
46498,46498,antependulus,r,rp--------,,,,[an̪.t̪ɛ.'pɛn̪.d̪ʊ.lʊs],antependulus,0
46487,46487,anthropologus,n,n-s---mn2-,anthropolog,,,[an̪.'t̪ʰrɔ.pɔ.lɔgʷs],anthropologus,0
46510,a0051,abhorridus,a,aps---mn1-,abhorrid abhorrid abhorrid,,,[ab.'hɔr.rɪ.d̪ʊs],abhorridus,0
46472,46472,apsisto,v,v1spia--3-,apsist apsistit -,,,[ap.'sɪs.t̪ɔ],apsisto,0
46505,46505,clusus,a,aps---mn1-,clus clus clus,,,['klʊ.sʊs],clusus,0
46452,46452,cobaltum,n,n-s---nn2-,cobalt,,,[koːˈbaɫ.tũ],cobaltum,0
46444,46444,colliquia,n,n-s---fn1-,colliqui,,,[kɔɫ.'lɪ.kʷɪ̣.ja],colliquia,0
46454,46454,compunctus,a,aps---mn1-,compunct compunct compunct,,,[kɔm.'pʊŋk.t̪ʊs],compunctus,0
46499,46499,consparsio,n,n-s---fn3-,consparsion,,,['kɔːn̪spar.sɪ̣.jɔ],consparsio,0
46504,46504,crocophantia,n,n-s---fn1-,crocophanti,,,[krɔ.kɔ.'pʰan̪.t̪ɪ̣.ja],crocophantia,0
46457,a1081,afficio,v,v1spia--3i,affic affec affect,,,[afˈfɪ.ki.oː],afficio,0
46521,46521,cupita,n,n-s---fn1-,cupit,,,['kʊ.pɪ.t̪a],cupita,0
46502,46502,dissipatus,a,aps---mn1-,dit dit dit,,,[d̪ɪs.'sɪ.pa.t̪ʊs],dissipatus,0
46460,46460,dissolute,r,rp--------,cillib,,,[d̪ɪs.'sɔ.lʊ.t̪ɛ],dissolute,0
46443,46443,dynamicus,a,aps---mn1-,dynamic dynamic dynamic,,,[d̪y.'n̪a.mɪ.kʊs],dynamicus,0
46453,46453,equestr,a,aps---an3-,equestr equestr equestr,,,['ɛ.kʷɛst̪r],equestr,0
46522,46522,existumator,n,n-s---mn3-,existumator,,,[ɛk.sɪs.'t̪ʊ.ma.t̪ɔr],existumator,0
46496,46496,glycyrrhizon,n,n-s---nn2-,glycyrrhiz,,,[gly.kyr.'rɪz.zɔn̪],glycyrrhizon,0
46480,46480,inobedienter,r,rp--------,,,,[ɪ.n̪ɔ.bɛ.d̪ɪ̣.'jɛn̪.t̪ɛr],inobedienter,0
46488,46488,inthronizatio,n,n-s---fn3-,inthronization,,,[ɪn̪.t̪ʰrɔ.n̪ɪ.'zza.t̪ɪ̣.jɔ],inthronizatio,0
46517,46517,millepeda,n,n-s---fn1-,milleped,,,[mɪɫ.'lɛ.pɛ.d̪a],millepeda,0
46500,46500,mystax,n,n-s---mn3-,mystac,,,['mys.t̪aks],mystax,0
46471,a3442,auditiuncula,n,n-s---fn1-,auditiuncul,,,[aw.d̪ɪ.t̪ɪ̣.'jʊŋ.kʊ.la],auditiuncula,0
46450,46450,pessumum,n,n-s---nn2-,pessum,,,['pɛs.sʊ.mũː],pessumum,0
46519,46519,philitium,n,n-s---nn2-,philiti,,,[pʰɪ.'lɪ.t̪ɪ̣.jũː],philitium,0
46470,c0975,ceruinus,a,aps---mn1-,ceruin ceruin ceruin,,,[kɛrˈwiː.nʊs],ceruinus,0
46451,46451,poenio,v,v1spia--4-,poen - poenit,,,/ˈpoe̯.ni.oː/,poenio,0
46478,46478,proegmena,n,n-s---fn1-,proegmen,,,['projgmɛ.n̪a],proegmena,0
46477,46477,retinens,n,n-s---cn3-,retin,,,['rɛ.t̪ɪ.n̪eːn̪s],retinens,0
46475,46475,Uenetus,a,aps---mn1-,Uenet Uenet Uenet,,,[ˈwɛ.nɛ.tʊs],Uenetus,1
46481,46481,spata,n,n-s---fn3-,spat,,,['spa.t̪a],spata,0
46446,46446,translucentia,n,n-s---fn1-,translucenti,,,[t̪raːn̪s.lʊ.'kɛn̪.t̪ɪ̣.ja],translucentia,0
46524,c4110,cheragricus,a,aps---mn1-,cheragric cheragric cheragric,,,[kʰɛ.'ra.grɪ.kʊs],cheragricus,0
46512,46512,uellea,n,n-s---fn1-,uelle,,,['wɛɫ.lɛ̣.ja],uellea,0
46497,46497,umbrosus,n,n-s---mn2-,umbr,,,[ʊmˈbroː.sʊs],umbrosus,0
46482,s0533,scalper,n,n-s---mn2r,scalpr,,,['skaɫ.pɛr],scalper,0
46459,c1612,cilliba,n,n-s---fn1-,cillib,,,['kɪɫ.lɪ.ba],cilliba,0
46506,46506,aequiualeo,v,v1spia--2-,aequiual - -,,,[ae̯.kᶣɪˈwa.ɫe.oː],aequiualeo,0
46461,c3035,concisio,n,n-s---fn3-,concision,,,[kɔŋ.'kɪ.sɪ̣.jɔ],concisio,0
46442,c4258,crastinum,n,n-s---nn2-,crastin,,,['kras.t̪ɪ.n̪ũː],crastinum,0
46483,c4333,cretaceus,a,aps---mn1-,cretace cretace cretace,,,[kreːˈtaː.ke.ʊs],cretaceus,0
46484,d0715,dentarius,a,aps---mn1-,dentari dentari dentari,,,[dɛnˈtaː.ri.ʊs],dentarius,0
46455,f0236,fauentia,n,n-s---fn1-,fau,,,[fa.'wɛn̪.t̪ɪ̣.ja],fauentia,0
28272,i1200,indefatigatus,a,aps---mn1-,indefatigat indefatigat indefatigat,,,[ɪn̪.d̪ɛ.fa.'t̪ɪ.ga.t̪ʊs],indefatigatus,0
46495,m0646,melleus,a,aps---mn1-,melle melle melle,,,[ˈmɛl.le.ʊs],melleus,0
46445,m0808,meridianus,a,aps---mn1-,meridian meridian meridian,,,[mɛ.riː.dɪˈaː.nʊs],meridianus,0
46511,o0270,obstipus,a,aps---mn1-,I I I,,,[ɔpˈstiː.pʊs],obstipus,0
46507,p0673,pectunculus,n,n-s---mn2-,pectuncul,,,[pɛk.'t̪ʊŋ.kʊ.lʊs],pectunculus,0
46466,p4401,puerilitas,n,n-s---fn3-,puerilitat,,,[pʊ.jɛ.'rɪ.lɪ.t̪as],puerilitas,0
46514,s1756,sino,v,v1spia--3-,sin siu sit,,,[ˈsɪ.noː],sino,0
46518,t0426,tesserula,n,n-s---fn1-,tesser,,,[t̪ɛs.'sɛ.rʊ.la],tesserula,0
138584,$0131,perofficiosus,a,aps---mn1-,perofficios perofficios perofficios,,,[pɛ.rɔf.fɪ.'kɪ̣.jɔ.sʊs],perofficiosus,0
46589,r0091,rastrum,n,n-s---nn2-,rastr,,28271,/ˈraːs.trum/,rastrum,0
46556,46556,at,r,rp--------,resurg resurrex resurrect,,,/at/,at,0
46578,46578,absida,n,n-s---fn1-,absid,,,['ap.sɪ.d̪a],absida,0
46574,46574,audenter,r,rp--------,audentius audentissime,,,[aw.'d̪ɛn̪.t̪ɛr],audenter,0
46581,46581,autonomia,n,n-s---fn1-,autonomi,,,[aw.t̪ɔ.'n̪ɔ.mɪ̣.ja],autonomia,0
46584,46584,clupeolum,n,n-s---nn2-,clupeol,,,[klʊ.'pɛ̣.jɔ.ɫũː],clupeolum,0
46551,46551,conlabefio,v,v1spia--3-,conlabef - conlabefact,,,[kɔ.n̪la.'bɛ.fɪ̣.jɔ],conlabefio,0
46537,46537,conlocutor,n,n-s---mn3-,conlocutor,,,[kɔ.'n̪lɔ.kʊ.t̪ɔr],conlocutor,0
46554,46554,declamatorie,r,rp--------,,,,[d̪ɛ.kla.ma.'t̪ɔ.rɪ̣.jɛ],declamatorie,0
46546,46546,ecflictim,r,rp--------,,,,['ɛkf.lɪkt̪ĩː],ecflictim,0
46529,a3317,atritus,a,aps---mn1-,atrit atrit atrit,,,['a.t̪rɪ.t̪ʊs],atritus,0
46532,46532,escaria,a,aps---an3-,escari escari escari,,,[ɛs.'ka.rɪ̣.ja],escaria,0
46573,46573,genocidium,n,n-s---nn2-,genocidi,,,[gɛ.n̪ɔ.'kɪ.d̪ɪ̣.jũː],genocidium,0
46570,46570,idealista,n,n-s---fn1-,idealist,,,[ɪ.d̪ɛ̣.ja.'lɪs.t̪a],idealista,0
46544,46544,incidenter,r,rp--------,,,,[ɪŋ.kɪ.'d̪ɛn̪.t̪ɛr],incidenter,0
46591,46591,inpatientia,n,n-s---fn1-,inpatienti,,,[ɪn̪.pa.t̪ɪ̣.'jɛn̪.t̪ɪ̣.ja],inpatientia,0
46558,b0260,benefactio,n,n-s---fn3-,benefaction,,,[bɛ.n̪ɛ.'fak.t̪ɪ̣.jɔ],benefactio,0
46576,46576,iobileus,n,n-s---mn2-,,,,['jɔ.bɪɫews],iobileus,0
46577,c1223,cercops,n,n-s---mn3-,cercop,,,['kɛr.kɔps],cercops,0
46553,46553,malachiteus,a,aps---mn1-,malachite malachite malachite,,,['ma.la.kʰɪt̪ews],malachiteus,0
46567,46567,monochromatum,n,n-s---nn2-,monochromat,,,[mɔ.n̪ɔ.'kʰrɔ.ma.t̪ũː],monochromatum,0
46569,c1312,ceterus,a,aps---mn1-,ceter ceter ceter,,,[ˈkeː.tɛ.rʊs],ceterus,0
46548,46548,permultum,r,rp--------,displod displos displos,,,[pɛr.'mʊɫ.t̪ũː],permultum,0
46535,46535,petasio,n,n-s---mn3-,petasion,,,[pɛˈta.si.oː],petasio,0
46566,46566,quartadecimamus,n,n-s---mn2-,quartadecimam,,,[kʷar.t̪a.d̪ɛ.'kɪ.ma.mʊs],quartadecimamus,0
46575,c2463,collusorie,r,rp--------,,,,[kɔɫ.lʊ.'sɔ.rɪ̣.jɛ],collusorie,0
46587,46587,repetunda,n,n-s---fn1-,repetund,,,[rɛ.pɛ.'t̪ʊn̪.d̪a],repetunda,0
46594,46594,scrupula,n,n-s---fn1-,scrupul,,,['skrʊ.pʊ.la],scrupula,0
46572,46572,sequela,n,n-s---fn1-,sequel,,,['sɛ.kʷɛ.la],sequela,0
46525,c2619,commastico,v,v1spia--1-,commastic commasticau commasticat,,,[kɔ.'mma.st̪ɪ.kɔ],commastico,0
46588,46588,tempori,r,rp--------,temporius temporissime,,,['t̪ɛm.pɔ.rɪ],tempori,0
46528,46528,undeuicesimanus,n,n-s---mn2-,undeuicesiman,,,[ʊn̪d̪.ewɪ.kɛ.'sɪ.ma.n̪ʊs],undeuicesimanus,0
46533,46533,uniuersalus,a,aps---mn1-,uniuersal uniuersal uniuersal,,,[ʊ.n̪ɪ.'wɛr.sa.lʊs],uniuersalus,0
46541,46541,uoluntarie,r,rp--------,,,,[wɔ.lʊn̪.'t̪a.rɪ̣.jɛ],uoluntarie,0
46592,46592,Negidius,n,n-s---mn2-,Negidi,,,[n̪ɛ.'gɪ.d̪ɪ̣.jʊs],Negidius,0
46579,46579,absistus,a,aps---mn1-,absist absist absist,,,[ap.'sɪs.t̪ʊs],absistus,0
46527,c3302,confornicatio,n,n-s---fn3-,confornication,,,[kɔːn̪fɔr.n̪ɪ.'ka.t̪ɪ̣.jɔ],confornicatio,0
46552,f1112,fulgidus,a,aps---mn1-,fulgid fulgid fulgid,,,[ˈfʊɫ.ɡɪ.dʊs],fulgidus,0
46590,i0740,inalbo,v,v1spia--1-,inalb inalbau inalbat,,,[ɪˈnaɫ.boː],inalbo,0
46582,i9861,inceptus,n,n-s---mn4-,incept,,,[ɪŋ.'kɛp.t̪ʊs],inceptus,0
46542,i1320,indiuiduum,n,n-s---nn2-,indiuidu,,,[ɪn.diːˈwɪ.dʊ.ũ],indiuiduum,0
46550,o0118,oblongus,a,aps---mn1-,oblong oblong oblong,,,[ɔˈbɫɔŋ.ɡʊs],oblongus,0
46585,p0006,pabulatio,n,n-s---fn3-,pabulation,,,/paː.buˈlaː.ti.oː/,pabulatio,0
46543,p0027,pactor,n,n-s---mn3-,pactor,,,['pak.t̪ɔr],pactor,0
46539,p2398,plusculus,a,aps---mn1-,pluscul pluscul pluscul,,,['plʊs.kʊ.lʊs],plusculus,0
46564,p3306,praesono,v,v1spia--1-,prae praefu praefut,,,[ˈprae̯.sɔ.noː],praesono,0
46597,p3608,probabilitas,n,n-s---fn3-,probabilitat,,,[prɔ.ba.'bɪ.lɪ.t̪as],probabilitas,0
46530,q0002,quaad,r,rp--------,,,,['kʷa.jad̪],quaad,0
46555,r1374,resurgo,v,v1spia--3-,resurg resurrex resurrect,,,[rɛˈsʊr.ɡoː],resurgo,0
46565,s1713,simul,r,rp--------,,,,[ˈsɪ.mʊɫ],simul,0
46538,s7998,subneruio,v,v1spia--1-,subnerui subneruiau subneruiat,,,[sʊb.n̪ɛ.'rʊj.jɔ],subneruio,0
46534,t1062,transmontanus,a,aps---mn1-,uniuersal uniuersal uniuersal,,,[trãː.smɔnˈtaː.nʊs],transmontanus,0
46571,u0863,uitilla,n,n-s---fn1-,uitill,,,[wɪ.'t̪ɪɫ.la],uitilla,0
46614,46614,abscondeo,v,v1spia--2-,abscond abscondu abscondit,,,[apˈskɔn.de.oː],abscondeo,0
46671,46671,amminiculum,n,n-s---nn2-,amminicul,,,[a.mmɪ.'n̪ɪ.kʊ.ɫũː],amminiculum,0
46601,46601,ammitto,v,v1spia--3-,ammitt ammis ammiss,,,['a.mmɪ.t̪t̪ɔ],ammitto,0
46652,46652,antiquatus,a,aps---mn1-,antiquat antiquat antiquat,,,[an̪.'t̪ɪ.kʷa.t̪ʊs],antiquatus,0
46650,a0818,adulteritas,n,n-s---fn3-,adulteritat,,,[a.d̪ʊɫ.'t̪ɛ.rɪ.t̪as],adulteritas,0
46666,46666,autobirotarius,n,n-s---mn2-,autobirotari,,,[aw.t̪ɔ.bɪ.rɔ.'t̪a.rɪ̣.jʊs],autobirotarius,0
46663,46663,caldum,n,n-s---nn2-,cald,,,['kaɫ.d̪ũː],caldum,0
46603,46603,campanarium,n,n-s---nn2-,campanari,,,[kam.pa.'n̪a.rɪ̣.jũː],campanarium,0
46655,46655,chirocma,n,n-s---fn1-,chirocmat,,,['kʰɪ.rɔ.kma],chirocma,0
46604,46604,clacendix,n,n-s---fn3-,clacendic,,,[kla.'kɛn̪.d̪ɪks],clacendix,0
46616,a0903,aeneolus,a,aps---mn1-,aeneol aeneol aeneol,,,[aj.'n̪ɛ̣.jɔ.lʊs],aeneolus,0
46668,46668,conquaestor,n,n-s---mn3-,conquaestor,,,[kɔŋ.'kʷajs.t̪ɔr],conquaestor,0
46599,46599,defectibilitas,n,n-s---fn3-,defectibilitat,,,[d̪ɛ.fɛk.t̪ɪ.'bɪ.lɪ.t̪as],defectibilitas,0
46617,46617,directa,r,rp--------,,,,[d̪ɪ.'rɛk.t̪a],directa,0
46664,46664,emphatice,r,rp--------,,,,[ɛm.'pʰa.t̪ɪ.kɛ],emphatice,0
46656,46656,idolium,n,n-s---nn2-,idoli,,,[ɪ.'d̪ɔ.lɪ̣.jũː],idolium,0
46623,46623,ille,a,aps---mn1-,ill ill ill,,,[ˈɪl.lɛ],ille,0
46605,46605,indistinguibilis,a,aps---cn3-,indistinguibil indistinguibil indistinguibil,,,[ɪn̪.d̪ɪs.t̪ɪŋ.'gʷɪ.bɪ.lɪs],indistinguibilis,0
46608,46608,inter,r,rp--------,radaric,,,[ˈɪn.tɛr],inter,0
46638,46638,irreligiose,r,rp--------,,,,[ɪr.rɛ.lɪ.'gɪ̣.jɔ.sɛ],irreligiose,0
46630,a2059,annihilo,v,v1spia--1-,annihil annihilau annihilat,,,[anˈnɪ.hɪ.ɫoː],annihilo,0
46653,46653,katafractarius,n,n-s---mn2-,katafractari,,,[ka.t̪af.rak.'t̪a.rɪ̣.jʊs],katafractarius,0
46620,46620,lunatus,a,aps---mn1-,lunat lunat lunat,,,['lʊ.n̪a.t̪ʊs],lunatus,0
46598,46598,malluuia,n,n-s---fn1-,malluui,,,[maɫ.lʊ.'jʊj.ja],malluuia,0
46662,m0919,meus,a,aps---mn1-,me me me,,,[ˈme.ʊs],meus,0
46612,46612,opscaenus,n,n-s---mn2-,opscaen,,,[ɔps.'kaj.n̪ʊs],opscaenus,0
46636,b0474,blasphemus,a,aps---mn1-,blasphem blasphem blasphem,,,[bɫasˈpʰeː.mʊs],blasphemus,0
46667,46667,praefectianus,n,n-s---mn2-,praefectian,,,[praj.fɛk.'t̪ɪ̣.ja.n̪ʊs],praefectianus,0
46637,46637,primus,n,n-s---nn3-,prim,,,[ˈpriː.mʊs],primus,0
46657,46657,priorissa,n,n-s---fn1-,prioriss,,,[prɪ̣.jɔ.'rɪs.sa],priorissa,0
46607,46607,radaricus,a,aps---mn1-,radaric radaric radaric,,,[ra.'d̪a.rɪ.kʊs],radaricus,0
46632,c0145,caestus,n,n-s---mn4-,caest,,,['kajs.t̪ʊs],caestus,0
46670,c2391,collaxo,v,v1spia--1-,collax collaxau collaxat,,,[kɔɫ.'lak.sɔ],collaxo,0
46639,46639,sigillatim,r,rp--------,,,,[sɪ.'gɪɫ.lat̪ĩː],sigillatim,0
46643,c2644,commendatrix,n,n-s---fn3-,commendatric,,,[kɔ.'mmɛ.n̪d̪a.t̪rɪks],commendatrix,0
46627,c3864,conuecto,v,v1spia--1-,conuect conuectau conuectat,,,[kɔ.n̪ʊ.'jɛk.t̪ɔ],conuecto,0
46659,d0036,damnificus,a,aps---mn1-,damnific damnific damnific,,,[damˈnɪ.fɪ.kʊs],damnificus,0
46628,d1400,difflagito,v,v1spia--1-,difflagit difflagitau difflagitat,,,[d̪ɪff.'la.gɪ.t̪ɔ],difflagito,0
46622,d1429,digitabulum,n,n-s---nn2-,digitabul,,,[dɪ.ɡɪˈtaː.bʊ.ɫũ],digitabulum,0
46644,d0294,dominicum,n,n-s---nn2-,dominic,,,[dɔˈmɪ.nɪ.kũ],dominicum,0
46600,f0213,farreum,n,n-s---nn2-,farr,,,['farrewm],farreum,0
46660,g0113,gausapa,n,n-s---fn1-,gausap,,,['gaw.sa.paː],gausapa,0
46658,h0854,harundinetum,n,n-s---nn2-,harundinet,,,[ha.rʊn.dɪˈneː.tũ],harundinetum,0
46606,i9869,indagatus,n,n-s---mn4-,indagat,,,[ɪn.daːˈɡaː.tʊs],indagatus,0
46629,l0035,labruscum,n,n-s---nn2-,labrusc,,,['la.brʊ.skũː],labruscum,0
46613,l0314,larus,n,n-s---mn2-,laru,,,[ˈɫa.rʊs],larus,0
46621,m1635,multifariam,r,rp--------,,,,[mʊɫ.t̪ɪ.'fa.rɪ̣.jãː],multifariam,0
46609,p0135,palmeus,a,aps---mn1-,palme palme palme,,,/ˈpal.me.us/,palmeus,0
46602,p1494,perplexus,a,aps---mn1-,perplex perplex perplex,,,[pɛrˈpɫɛk.sʊs],perplexus,0
46647,p0954,phasianus,n,n-s---mn2-,phasian,,,[pʰaː.sɪˈaː.nʊs],phasianus,0
46624,p4253,pruna,n,n-s---fn1-,prun,,,/ˈpruː.na/,pruna,0
46649,r0554,restipulatio,n,n-s---fn3-,restipulation,,,[rɛs.tɪ.pʊˈɫaː.ti.oː],restipulatio,0
46618,t0814,tonstricula,n,n-s---fn1-,tons tons tons,,,['t̪ɔːn̪st̪rɪ.kʊ.la],tonstricula,0
46673,a0385,acina,n,n-s---fn1-,acin,,,['a.kɪ.n̪a],acina,0
46689,46689,adcubitio,n,n-s---fn3-,adcubition,,,[ad̪.kʊ.'bɪ.t̪ɪ̣.jɔ],adcubitio,0
46694,46694,adulater,r,rp--------,,,,[a.'d̪ʊ.la.t̪ɛr],adulater,0
46729,p1619,perspicuitas,n,n-s---fn3-,per,,,[pɛrs.pɪ.'kuj.t̪as],perspicuitas,0
46726,46726,aequiualens,n,n-s---cn3-,aequiualent,,,[aj.'kʷɪ.wa.ɫeːn̪s],aequiualens,0
46681,46681,analyzo,v,v1spia--1-,analyz analyzau analyzat,,,[a.n̪a.'lyz.zɔ],analyzo,0
46697,46697,automatismus,n,n-s---mn2-,automatism,,,[aw.t̪ɔ.ma.'t̪ɪs.mʊs],automatismus,0
46738,46738,boscus,n,n-s---mn2-,bosc,,,['bɔs.kʊs],boscus,0
46730,46730,catomun,r,rp--------,,,,['ka.t̪ɔ.mʊn̪],catomun,0
46695,u0990,umiditas,n,n-s---fn3-,umid,,,[ʊ.'mɪ.d̪ɪ.t̪as],umiditas,0
46754,46754,celamentum,n,n-s---nn2-,celament,,,[kɛ.la.'mɛn̪.t̪ũː],celamentum,0
46740,46740,collactius,n,n-s---mn2-,collacti,,,[kɔɫ.'lak.t̪ɪ̣.jʊs],collactius,0
46721,46721,conputresco,v,v1spia--3-,conputresc conputru -,,,[kɔm.puːˈtreːs.koː],conputresco,0
46737,46737,conrepo,v,v1spia--1-,conrep conreps conrept,,,['kɔ.n̪rɛ.pɔ],conrepo,0
46682,46682,desideratus,a,aps---mn1-,desiderat desiderat desiderat,,,[d̪ɛ.sɪ.'d̪ɛ.ra.t̪ʊs],desideratus,0
