id,type,source,target
295847,\,37644,30293
295848,/,30293,115460
295849,/,30293,115461
295850,/,30309,37207
295851,/,30324,57829
295852,\,48106,30334
295853,/,30334,103389
295854,/,30334,30279
295855,/,30334,20285
295856,/,30334,44999
295857,/,30334,37899
295858,/,30334,58951
295859,/,30334,29287
295860,/,30334,51290
295861,/,30334,103392
295862,/,30334,20286
295863,/,30334,97724
295864,/,30334,40066
295865,/,30334,28848
295866,/,30334,103395
295867,/,30334,30604
295868,/,30334,97725
295869,/,30334,20288
295870,/,30334,50977
295871,/,30334,40202
295872,/,30334,30564
295873,/,30334,103403
295874,/,30334,35713
295875,/,30334,46831
295876,/,30334,20292
295877,/,30334,35329
295878,/,30334,28637
295879,/,30334,37586
295880,/,30334,36490
295881,/,30334,20294
295882,/,30334,51987
295883,/,30346,122472
295884,/,30346,26159
295885,/,30346,122473
295886,/,30346,26160
295887,/,30363,22353
295888,/,30363,50367
295889,/,30370,39424
295890,/,30370,53020
295891,/,30370,41740
295892,/,30378,20749
295893,/,25327,118730
295894,/,25327,42626
295895,/,25327,118732
295896,/,25327,99577
295897,/,30404,25167
295898,/,30413,103630
295899,/,30413,103631
295900,/,30413,29880
295901,/,30413,43878
295902,/,30413,49050
295903,/,30413,34019
295904,\,48267,30422
295905,\,101019,30430
295906,\,46379,30430
295907,\,131717,30430
295908,\,27920,30430
295909,\,27921,30430
295910,/,30433,111429
295911,\,20578,132285
295912,/,30460,126555
295913,/,30475,40848
295914,/,30475,120156
295915,/,30475,120157
295916,\,19351,30490
295917,\,19352,30490
295918,\,24629,30504
295919,\,111738,132496
295920,/,30531,25686
295921,/,30564,42346
295922,/,30564,28387
295923,/,30564,54393
295924,/,30595,33821
295925,/,30595,48323
295926,/,30595,41427
295927,/,30595,132221
295928,\,35776,30601
295929,/,30603,19663
295930,/,30607,57347
295931,/,30607,23294
295932,/,30607,110497
295933,/,30607,98514
295934,\,124119,30611
295935,\,124120,30611
295936,\,54563,30620
295937,/,30625,20618
295938,/,30625,52802
295939,/,30625,36541
295940,/,30625,28563
295941,/,30625,49353
295942,/,30632,20040
295943,/,30646,120945
295944,/,30646,120946
295945,/,30646,43807
295946,/,30646,120949
295947,/,30661,57800
295948,/,30661,49903
295949,/,30661,117143
295950,/,30661,117144
295951,/,30661,117145
295952,/,30661,24950
295953,/,30661,52571
295954,/,30661,42327
295955,/,30661,117146
295956,/,30661,24952
295957,/,30661,35477
295958,/,30661,24953
295960,/,30661,99377
295961,/,30661,117149
295962,/,30661,117151
295963,\,119864,30693
295964,\,50610,30693
295965,\,128266,30743
295966,\,20630,30750
295967,/,30806,101392
295968,/,30806,49282
295969,/,30822,32208
295970,/,30823,21148
295971,/,30823,43072
295972,/,30823,32073
295973,/,30823,120147
295974,\,22951,30838
295975,/,30844,40760
295976,/,30844,42782
295977,/,30844,24706
295978,/,30844,132548
295979,\,34692,30858
295980,\,21644,30873
295981,\,55388,30882
295982,\,29212,30882
295983,/,30883,38022
295984,/,30883,116478
295985,/,30883,116479
295986,/,30883,24761
295987,/,30883,24762
295988,/,30883,41016
295989,/,30883,116489
295990,/,30883,57146
295991,/,30883,24763
295992,/,30883,30599
295993,/,30883,47083
295994,/,30883,47980
295995,/,30883,116492
295996,/,30883,116493
295997,/,30883,116494
295998,/,30883,116495
295999,/,30883,24764
296000,/,30883,51336
296001,/,30883,116498
296002,/,30883,116497
296003,/,30883,43589
296004,/,30883,52586
296005,/,30883,116500
296006,/,30883,40306
296007,/,30883,24765
296008,/,117465,22398
296009,/,117465,26821
296010,/,117465,27342
296011,/,30904,19114
296012,/,30910,57803
296013,/,30926,132733
296014,\,117305,30947
296015,/,30977,31480
296016,/,31013,54571
296017,/,31056,28176
296018,\,47436,31061
296019,/,31069,24957
296020,\,26017,31125
296021,\,121895,31125
296022,\,111130,31153
296023,\,23500,31153
296024,/,31161,118401
296025,/,31161,118402
296026,/,31161,29951
296027,/,31161,36119
296028,/,31161,36941
296029,\,29930,97680
296030,\,120259,31208
296031,/,31208,120260
296032,/,31208,120295
296033,/,31208,120296
296034,/,31208,38814
296035,/,31208,120297
296036,/,31208,44685
296037,/,31208,53319
296038,/,31208,120317
296039,/,31217,48423
296040,/,31221,54158
296041,/,97495,47971
296042,/,97495,55739
296043,/,31251,22266
296044,/,31251,36150
296045,/,31251,22267
296046,/,31251,22268
296047,\,123963,31253
296048,\,26508,31253
296049,/,31278,56224
296050,/,31278,117858
296051,/,31278,117859
296052,/,31278,117860
296053,/,31278,117861
296054,/,31278,25137
296055,/,31278,28749
296056,/,31317,45126
296057,/,31317,32445
296058,/,31317,24033
296059,\,119444,31319
296060,\,119446,31319
296061,/,31329,43205
296062,\,32516,31348
296063,\,28156,31348
296064,/,31349,119605
296065,\,118187,99456
296066,\,20410,31373
296067,/,31394,114982
296068,/,31394,114983
296069,/,31394,114985
296070,/,31394,114986
296071,/,31394,114987
296072,/,31394,114989
296073,/,31394,24396
296074,/,31411,54802
296075,/,31411,31214
296076,/,31411,102129
296077,/,31411,45708
296078,/,31411,19678
296079,/,31411,40630
296080,/,31411,19680
296081,/,31411,97573
296082,/,31411,50221
296083,/,31411,54682
296084,/,31411,19682
300696,\,37823,55721
296086,/,31411,28892
296087,/,31411,19684
296088,/,31411,19685
296089,/,31411,50711
296090,/,31422,51425
296091,\,55943,31424
296092,\,104064,31424
296093,/,31424,29405
296094,/,31424,36356
296095,/,31424,20558
296096,/,31424,28989
296097,/,31424,41420
296098,/,31424,104080
296099,/,31424,104081
296100,/,31424,20559
296101,/,31424,29078
296102,/,31452,23461
296103,/,31452,44289
296104,\,27544,31484
296105,/,31489,21003
296106,/,31525,117425
296107,/,31528,43027
296108,/,31547,125594
296109,/,31547,52950
296110,/,31547,55557
296111,/,31547,125598
296112,/,31547,43219
296113,/,31547,55931
296114,/,31547,58334
296115,\,28552,31560
296116,\,24353,31580
296117,/,31589,20053
296118,/,31589,35806
296119,/,31589,22905
296120,\,57208,31631
296121,/,31668,97713
296122,\,97574,31668
296123,/,31684,22472
296124,/,31684,37540
296125,\,19747,31698
296126,/,31717,20578
296127,/,31718,120191
296128,/,31718,120193
296129,/,31718,120194
296130,/,31718,47042
296131,\,103817,31737
296132,\,44466,31754
296133,/,31779,22043
296134,\,44043,100421
296135,/,100421,125571
296136,/,100421,125572
296137,/,100421,125574
296138,/,100421,26877
296139,\,119430,31814
296140,/,31817,40155
296141,/,31817,102572
296142,/,31817,19890
296143,/,31817,39045
296144,/,31817,57811
296145,/,31817,102583
296146,/,31817,19892
296147,/,31817,19893
296148,/,31824,124644
296149,/,31824,124645
296150,\,42312,31834
296151,\,46944,31846
296152,/,31848,101428
296153,/,31862,107284
296154,/,31862,38558
296155,/,31862,39265
296156,/,31862,36657
296157,/,31862,54159
296158,/,31862,53687
296159,/,31862,132420
296160,/,31890,22475
296161,/,31907,20096
296162,\,118250,31916
296163,/,31916,33357
296164,/,31916,39766
296165,/,31916,56601
296166,/,31916,29440
296167,\,34035,31928
296168,/,31966,50786
296169,/,31966,101374
296170,/,31983,55849
296171,/,32004,19138
296172,/,32004,39078
296173,/,32006,39752
296174,/,32006,99775
296175,\,117009,32025
296176,\,24914,32025
296177,/,57304,26888
296178,/,57304,40745
296179,/,57304,125616
296180,/,32073,43072
296181,/,32073,30833
296182,/,32073,120147
296183,/,32076,32129
296184,\,111356,98635
296185,\,33069,98635
296186,\,111358,98635
296187,\,51207,98635
296188,\,21324,32092
296189,\,21322,32092
296190,/,32094,112139
296191,/,32094,112141
296192,/,32094,54636
296193,\,98884,32110
296194,/,32131,46700
296195,/,32131,42152
296196,/,32132,130920
296197,/,32132,28356
296198,/,32132,57638
296199,/,32132,44841
296200,/,32132,27885
296201,/,32152,36941
296202,/,32176,120226
296203,/,32176,120227
296204,/,32176,120228
296205,/,32176,25692
296206,/,32176,120231
296207,/,32176,120232
296208,/,32176,120233
296209,/,32176,120234
296210,/,32176,99783
296212,/,32176,25693
296213,/,32176,41931
296214,/,32191,99489
296215,\,29618,32206
296216,/,49641,51520
296217,\,35473,132725
296218,\,127903,132725
296219,\,127905,132725
296220,\,47072,32280
296221,/,32280,121034
296222,\,51551,32301
296223,\,20568,32301
296224,\,48652,32301
296225,\,98418,32322
296226,/,32328,132127
296227,/,32328,50477
296228,/,32328,45477
296229,/,32328,132128
296230,/,32342,129638
296231,/,32342,129640
296232,/,32342,27640
296233,/,32342,27641
296234,/,32342,129642
296235,/,32342,129643
296236,\,31846,104251
296237,/,99999,121691
296238,/,32390,124244
296239,/,32390,56640
296240,/,32390,39234
296241,/,32390,37550
296242,/,32390,124246
296243,/,32390,100269
296244,/,32390,44794
296245,/,32390,54626
296246,\,44865,32390
296247,\,26352,32467
296248,\,31108,32493
296249,/,32500,117543
296250,/,32500,53140
296251,/,32500,53282
296252,/,32500,117542
296253,\,125990,32509
296254,\,32579,32509
296255,/,32523,27025
296256,/,32579,125990
296257,/,32579,30660
296258,\,26231,32595
296259,\,55934,98899
296260,/,98899,23823
296261,\,114693,32641
296262,/,32691,25644
296263,/,32691,99762
296264,/,32691,119995
296265,/,32691,33272
296266,/,32691,48506
296267,/,32691,119996
296268,/,32691,119997
296269,/,32691,119999
296270,/,32691,120000
296271,/,32691,120001
296272,/,32691,120003
296273,/,32691,120005
296274,/,32715,52457
296275,\,26455,32723
296276,\,27005,32756
296277,/,32800,24854
296278,/,32800,116820
296279,/,32800,99334
296280,/,32800,24870
296281,/,32825,47196
296282,/,32831,115989
296283,/,32831,115990
296284,/,32831,41651
296285,/,32831,24626
296286,/,32831,115998
296287,/,32831,52825
296288,/,32831,32895
296289,/,32831,115999
296290,/,32831,24627
296291,/,32831,57563
296292,/,32831,58404
296293,/,32831,50992
296294,/,32831,41879
296295,/,32831,51454
296296,/,32831,28334
296297,/,32831,24629
296298,/,32831,35456
296299,/,32831,53830
296300,/,32831,24630
296301,/,32831,99241
296302,/,32853,21515
296303,/,32853,97992
296304,/,32853,53403
296305,/,32853,54043
296306,/,32853,28938
296307,/,32853,41491
296308,/,32853,46687
296309,/,32853,36159
296310,/,32853,105953
296311,/,32853,41390
296312,/,32858,132538
296313,/,32858,115274
296314,/,32858,52334
296315,\,118398,32862
296316,\,23409,32872
296317,\,117368,117371
296318,\,117369,117371
296319,/,32916,21911
296320,/,32928,51213
296321,/,32928,100227
296322,/,32928,48784
296323,/,32928,38514
296324,/,32928,123962
296325,/,32928,28603
296326,/,32928,26506
296327,/,32928,26507
296328,/,32928,26508
296329,/,32928,123965
296330,/,32928,123966
296331,/,32928,123967
296332,\,130929,32940
296333,/,32958,53299
296334,/,32958,30293
296335,/,32958,115456
296336,/,32958,36070
300697,/,55721,25565
296338,/,32958,115461
296339,/,32958,44257
296340,/,32958,115462
296341,/,32958,30395
296342,/,32958,99165
296343,/,32958,115463
296344,/,32958,34942
296345,/,32958,115464
296346,/,32958,37644
296347,/,32958,35539
296348,/,32958,51664
296349,/,32958,56182
296350,/,32958,47885
296351,/,32958,115531
296352,/,32958,115532
296353,/,32958,40499
296354,/,32958,32436
296355,/,32958,45914
296356,/,32958,99182
296357,/,33005,129477
296358,/,33005,100817
296359,\,43503,33019
296360,\,28071,33019
296361,\,131253,33019
296362,\,111099,33020
296363,\,26212,33020
296364,\,47740,132485
296365,/,33048,110572
296366,/,33048,51083
296367,/,33048,37131
296368,/,33048,38616
296369,/,33048,35382
296370,/,33048,47267
296371,/,33048,41724
296372,/,33048,110578
296373,/,33048,57873
296374,/,33048,23312
296375,\,39941,33055
296376,\,41338,33055
296377,/,33074,37440
296378,/,33074,128038
296379,/,33074,56430
296380,/,33076,99902
296381,/,102355,51491
296382,/,102355,29599
296383,/,102355,102356
296384,\,38456,33134
296385,\,130474,33134
296386,\,30571,33149
296387,\,98179,33149
296388,/,33153,40481
296389,/,33153,30108
296390,\,24766,33153
296391,/,33153,130053
296392,/,33167,24588
296393,/,33169,38074
296394,/,33169,54880
296395,/,33188,36914
296396,/,33197,97662
296397,/,33197,20044
296398,/,33197,20128
296399,/,106952,100236
296400,/,106952,26519
296401,\,33707,33212
296402,/,33223,27022
296403,\,44532,33250
296404,/,29880,103630
296405,/,29880,103631
296406,/,29880,30413
296407,/,29880,103639
296408,/,29880,43878
296409,/,29880,32917
296410,/,29880,49050
296411,/,29880,34019
296412,\,20328,132276
296413,\,56266,132276
296414,/,33311,58306
296415,/,33311,37677
296416,/,33311,57216
296417,\,35089,33322
296418,/,33335,120270
296419,/,33335,48933
296420,/,33335,120272
296421,\,108345,98263
296422,/,33354,20970
296423,\,39766,33357
296424,/,33357,102943
296425,/,33357,56601
296426,/,33357,20028
296427,/,33357,31916
296428,/,33392,101143
296429,/,33392,131472
296430,/,33392,45793
296431,/,33392,101144
296432,/,33392,131476
296433,/,33392,131477
296434,/,33392,43708
296435,/,33392,54790
296436,/,33392,30773
296437,/,33392,58147
296438,/,33392,28134
296439,/,33392,131492
296440,/,33392,40767
296441,/,33392,32231
296442,/,33392,131499
296443,/,33392,131500
296444,/,33392,131501
296445,/,33392,28138
296446,/,33392,56819
296447,/,33392,131503
296448,/,33392,131504
296449,/,33392,45734
296450,/,33392,131507
296451,/,33392,42867
296452,/,33392,53334
296453,/,33392,131510
296454,/,33392,58277
296455,/,99254,31515
296456,/,99254,44799
296457,/,99254,33856
296458,/,99254,24684
296459,/,99254,37465
296460,/,99254,24685
296461,/,99254,58331
296462,/,99254,24686
296464,/,99254,24687
296465,/,99254,116183
296466,/,99254,24688
296467,/,33398,112554
296468,/,56603,111293
296469,/,56603,111296
296470,/,56603,32292
296471,/,56603,41415
296472,/,56603,23553
296473,/,33416,106192
296474,\,111738,33426
296475,/,33444,47579
296476,/,33480,36000
296477,/,33480,23277
296478,/,33500,24527
296479,/,33500,115626
296480,/,33500,115629
296481,/,33500,115631
296482,/,33500,115632
296483,/,33500,115633
296484,/,33500,40079
296485,/,33500,115637
296486,/,33500,43775
296487,/,33500,115642
296488,/,33500,115644
296489,/,33500,41221
296490,/,33500,115647
296491,/,33500,24535
296492,/,33500,115649
296493,\,26713,23525
296494,\,98112,33551
296495,\,127454,33554
296496,/,33559,110708
296497,/,33559,23360
296498,/,33559,98544
296499,/,33559,46283
296500,/,33559,56400
296501,/,33559,23362
296502,/,33559,30527
296503,/,33559,37043
296504,/,33559,125572
296505,\,47088,33582
296506,\,119102,33597
296507,\,119103,33597
296508,\,40891,33597
296509,\,27868,33607
296510,/,33612,54236
296511,/,33617,58332
296512,\,52719,33618
296513,\,38332,33649
296514,/,33659,35995
296515,\,118302,40794
296516,/,33729,24898
296517,/,33743,25225
296518,/,33750,127889
296519,/,33750,27385
296520,/,57487,23330
296521,/,57487,44570
296522,/,57487,110613
296523,/,57487,55563
296524,/,57487,49960
296525,/,57487,47618
296526,/,33784,123272
296527,/,33784,26309
296528,\,108321,33787
296529,/,33787,41263
296530,/,33787,48848
296531,/,33787,58097
296532,/,33787,38813
296533,/,33787,29383
296534,/,33787,126939
296535,/,33787,119484
296536,/,33787,131402
296537,/,33787,38118
296538,/,33790,118608
296539,/,33790,118609
296540,/,33790,25307
296541,/,33790,53994
296542,/,33790,29872
296543,/,33790,25308
296544,/,33792,111349
296545,/,33792,23568
296546,/,33806,57977
296547,/,33806,97581
296548,/,33806,37139
296549,\,59304,33807
296550,\,124785,33817
296551,\,48323,33821
296552,\,35346,33836
296553,/,33856,31515
296554,/,33856,50740
296555,/,33856,44799
296556,/,33856,37465
296557,/,33856,99254
296558,/,33856,58331
296559,/,33856,24686
296560,/,33856,99255
296561,/,33856,24687
296562,/,33856,116183
296563,/,33856,24688
296564,\,37712,33857
296565,\,108106,33867
296566,/,33887,32958
296567,\,126497,33895
296568,/,33938,43137
296569,/,33938,108403
296570,\,31407,33944
296571,\,126379,33944
296572,\,124031,33952
296573,/,33987,103979
296574,\,98600,33993
296575,\,98601,33993
296576,/,34007,20638
296577,/,34007,34091
296578,/,34010,41566
296579,/,34010,55623
296580,/,34010,41272
296581,\,28583,34011
296582,/,34019,103630
296583,/,34019,103631
296584,/,34019,29880
296585,/,34019,103639
296586,/,34019,43878
296587,/,34019,32917
296588,/,125810,26921
300698,/,55729,100231
296590,/,125810,125815
296591,/,125810,125828
296592,/,125810,26925
296593,/,125810,28372
296594,/,125810,125830
296595,/,125810,125831
296596,/,125810,125832
296597,/,125810,125833
296598,/,125810,43643
296599,/,125810,37841
296600,/,125810,100446
296601,/,125810,56045
296602,/,125810,125836
296603,/,125810,125837
296604,/,125810,125839
296605,/,125810,26927
296606,/,125810,26928
296607,/,125810,54923
296608,/,125810,26929
296609,/,125810,125841
296610,/,125810,26930
296611,/,125810,26931
296612,/,125810,100447
296613,/,125810,26932
296614,/,125810,26933
296615,/,125810,41580
296616,\,55943,34037
296617,\,104064,34037
296618,\,119335,34044
296619,/,34046,38018
296620,/,34076,29481
296621,\,35847,34077
296622,\,37288,34091
296623,\,20651,34091
296624,/,34091,132385
296625,\,119322,34118
296626,/,34118,27648
296627,\,123473,132675
296628,\,123474,132675
296629,\,26385,132675
296630,\,53219,100611
296631,/,34152,46066
296632,\,47043,34159
296633,\,23197,34176
296634,\,98729,34230
296635,/,34235,28748
296636,/,34238,38843
296637,/,34238,122945
296638,/,34238,43847
296639,/,34238,49866
296640,\,114189,34240
296641,\,114191,34240
296642,\,110821,34269
296643,/,34272,41692
296644,\,28978,34288
296645,\,119498,34309
296646,\,58088,34324
296647,\,106126,34324
296648,\,106125,34324
296649,\,122165,34328
296650,/,34328,122164
296651,/,34328,122168
296652,/,34328,122169
296653,/,34328,122170
296654,/,34328,100032
296655,/,34328,29273
296656,/,34328,36649
296657,/,34328,122171
296658,/,34328,50013
296659,/,34337,30190
296660,\,120544,132622
296661,\,34035,104445
296662,/,104445,51462
296663,/,104445,124104
296664,/,104445,124106
296665,/,104445,124107
296666,/,104445,124108
296667,/,104445,124109
296668,/,104445,42364
296669,/,104445,100251
296670,/,104445,52538
296671,/,104445,124111
296672,/,104445,124112
296673,/,104445,124115
296674,/,34446,25057
296675,/,34458,54764
296676,/,34458,133050
296677,\,45804,34499
296678,/,34534,98263
296679,/,34534,108345
296680,/,34534,108346
296681,/,34534,98265
296682,/,34534,108347
296683,/,34534,108348
296684,/,34534,58204
296685,/,34534,31265
296686,/,34534,48092
296687,/,34534,22750
296688,/,34534,22751
296689,/,34534,22752
296690,\,122800,132653
296691,/,34561,100197
296692,/,34561,123545
296693,\,27127,34563
296694,\,99649,34570
296695,\,35429,34590
296696,/,34590,37508
296697,/,34590,58293
296698,\,25166,34601
296699,\,115524,34630
296700,\,48652,34645
296701,/,34658,40594
296702,/,34663,20297
296703,\,38926,34701
296704,\,110423,34727
296705,/,34727,23263
296706,/,34727,110421
296707,/,34727,110424
296708,/,34727,98496
296709,/,34727,110428
296710,/,34727,47735
296711,\,20170,103226
296712,\,54563,34749
296713,/,34765,56757
296714,/,34765,48180
296716,/,34765,24319
296717,/,34765,114675
296718,/,34765,24320
296719,\,47831,34849
296720,/,34849,32239
296721,/,34849,25335
296722,/,34849,121334
296723,/,34849,125056
296724,/,34860,27577
296725,/,34889,32681
296726,/,34889,97893
296727,\,27673,34920
296728,\,43394,34923
296729,\,114077,34927
296730,\,24151,34927
296731,\,121493,99966
296732,\,26586,41016
296733,/,34989,100224
296734,/,34989,45222
296735,/,34989,100225
296736,/,35009,19661
296737,/,35009,21068
296738,/,35023,37356
296739,\,51116,35028
296740,\,127876,35028
296741,\,24961,42883
296742,\,127515,35093
296743,/,35093,44519
296744,/,35120,41416
296745,/,35120,31449
296746,/,35120,26921
296747,/,35120,26922
296748,/,35120,100445
296749,/,35120,125810
296750,/,35120,26923
296751,/,35120,125815
296752,/,35120,125828
296753,/,35120,26925
296754,/,35120,28372
296755,/,35120,125830
296756,/,35120,125832
296757,/,35120,125833
296758,/,35120,43643
296759,/,35120,37841
296760,/,35120,56045
296761,/,35120,125834
296762,/,35120,125836
296763,/,35120,125837
296764,/,35120,125839
296765,/,35120,26927
296766,/,35120,26928
296767,/,35120,54923
296768,/,35120,26929
296769,/,35120,125841
296770,/,35120,26930
296771,/,35120,26931
296772,/,35120,100447
296773,/,35120,26932
296774,/,35120,41580
296775,/,35143,57783
296776,\,35981,132215
296777,\,19545,132215
296778,\,119241,132603
296779,\,119242,132603
296780,\,49151,132603
296781,\,48544,132603
296782,\,119246,132603
296783,\,47057,35217
296784,/,35239,22790
296785,/,35267,57817
296786,\,100675,100676
296787,\,101524,35296
296788,\,101525,35296
296789,\,46142,35296
296790,\,101531,35296
296791,\,28684,35296
296792,/,35300,25548
296793,/,35300,119612
296794,/,35300,119615
296795,/,35300,119617
296796,/,35300,119620
296797,/,35300,53265
296798,/,35326,32648
296799,\,56522,35361
296800,\,131443,35361
296801,/,35386,19270
296802,/,35398,36336
296803,/,35398,44176
296804,/,35398,45879
296805,/,35398,37211
296806,/,35398,38253
296807,/,35398,28805
296808,/,35398,19126
296809,/,35398,41905
296810,/,35398,19127
296811,\,126235,35404
296812,/,35425,32795
296813,/,35425,35471
296814,/,35425,49620
296815,/,35425,50169
296816,/,35425,20510
296817,\,53297,35459
296818,\,62663,35464
296819,/,99776,120168
296820,/,99776,120169
296821,/,99776,43433
296822,/,99776,120170
296823,/,99776,58224
296824,/,99776,120171
296825,/,35487,31092
296826,/,35487,52637
296827,/,35487,48146
296828,/,35487,38386
296829,/,35487,19758
296830,/,35487,30877
296831,/,35487,55599
296832,/,35487,19759
296833,/,35491,23987
296834,\,122780,35497
296835,\,122781,35497
296836,\,21382,35511
296837,\,36070,35539
296838,\,30395,35539
296839,/,35558,101094
296840,/,35573,101035
300699,/,55793,41566
296842,\,105399,35575
296843,/,35575,37615
296844,/,35575,57981
296845,/,35575,57984
296846,\,21778,35588
296847,\,57506,132380
296848,\,40921,35705
296849,\,115800,35705
296850,/,35735,31765
296851,/,35735,46396
296852,/,35735,54875
296853,/,35735,20606
296854,/,35735,97819
296855,/,35735,50887
296856,/,35735,38233
296857,/,35735,20609
296858,/,35735,39491
296859,/,35801,132662
296860,/,35801,123102
296861,/,35802,120259
296862,/,35802,31208
296863,/,35802,120260
296864,/,35802,120295
296865,/,35802,120296
296866,/,35802,38814
296867,/,35802,120297
296868,/,35802,44685
296869,/,35802,53319
296870,/,35802,120317
296871,/,30413,103639
296872,\,20580,30570
296873,\,20581,30570
296874,\,24891,35847
296875,/,35847,23681
296876,/,35847,111870
296877,/,35847,49430
296878,/,35847,23687
296879,/,35847,25108
296880,/,35847,25109
296881,\,25122,35869
296882,\,104949,35881
296883,\,97727,132273
296884,/,100842,27664
296885,/,100842,129673
296886,/,100842,129693
296887,/,100842,129694
296888,/,100842,100841
296889,/,100842,129699
296890,\,35354,35937
296891,\,36573,35968
296892,/,35975,54491
296893,/,35975,21803
296894,/,35975,21804
296895,/,35975,32758
296896,/,35975,29438
296897,/,35975,41296
296898,/,35975,21805
296899,/,35993,27910
296900,\,34400,36024
296901,\,50481,36032
296902,\,38243,36064
296903,/,36065,127796
296904,\,100041,36113
296905,\,20679,36116
296906,/,36159,97992
296907,/,36159,53403
296908,/,36159,54043
296909,/,36159,28938
296910,/,36159,41491
296911,/,36159,46687
296912,/,36159,32853
296913,/,36159,34284
296914,/,36159,105953
296915,/,36159,41390
296916,/,36178,27304
296917,/,36178,33147
296918,/,36178,27310
296919,\,26567,36227
296920,/,36245,19776
296921,/,36245,57631
296922,/,36245,19777
296923,/,36245,19778
296924,/,36245,56256
296925,/,36245,19779
296926,/,36245,102314
296927,\,34272,100481
296928,/,36276,41184
296929,/,36288,102085
296930,/,36288,102087
296931,/,36288,52189
296932,/,36288,47680
296933,/,36288,32675
296934,/,36288,97567
296935,/,36288,97566
296936,/,36288,19667
296937,/,36288,48825
296938,/,36288,38592
296939,/,36288,47738
296940,/,36288,50686
296941,\,35951,36293
296942,\,118526,36293
296943,\,46014,36294
296944,/,36328,46622
296945,/,36328,107638
296946,/,36328,56969
296947,\,105998,36333
296948,\,99271,36371
296949,\,116384,36371
296950,\,99272,36371
296951,\,116386,36371
296952,\,99273,36371
296953,/,100868,27698
296954,/,100868,100869
296955,/,100868,27699
296956,/,100868,30453
296957,/,100868,52011
296958,/,100868,27700
296959,/,100868,129905
296960,/,100868,27702
296961,/,36404,26272
296962,/,36406,38315
296963,\,53637,132265
296964,\,37429,132265
296965,\,55723,132265
296966,/,36440,105483
296968,\,50804,104559
296969,/,36504,103452
296970,/,36504,27682
296971,/,36504,27684
296972,/,36504,51746
296973,/,36504,129766
296974,/,36504,53349
296975,/,36504,129783
296976,/,36504,129784
296977,/,36504,129785
296978,\,31407,33945
296979,\,126379,33945
296980,/,36510,131636
296981,/,36510,101173
296982,/,36524,42281
296983,/,36528,20806
296984,\,123291,36551
296985,/,36559,30338
296986,/,36559,98051
296987,/,36559,21922
296988,/,36559,37160
296989,/,36559,34876
296990,/,36559,21923
296991,/,36559,106583
296992,/,36559,21924
296993,\,38087,99861
296994,\,99663,36565
296995,\,25475,36565
296996,/,36575,40255
296997,/,99245,24658
296998,/,36611,47941
296999,\,43849,36616
297000,\,123448,36616
297001,\,123449,36616
297002,/,36627,131392
297003,/,36627,50999
297004,\,25850,132626
297005,\,30197,132626
297006,\,26586,34986
297007,\,53687,36657
297008,/,36657,107284
297009,/,36657,38558
297010,/,36657,39265
297011,/,36657,22328
297012,/,36657,31862
297013,/,36657,39790
297014,/,36657,132420
297015,/,36698,124216
297016,/,36698,124217
297017,/,36698,124218
297018,/,36698,124220
297019,/,36698,124221
297020,/,36698,58115
297021,/,36698,124279
297022,/,36698,38498
297023,\,56389,36724
297024,\,22245,36772
297025,/,36791,51656
297026,/,36791,99257
297027,/,36791,24695
297028,\,112538,36792
297029,/,36800,58333
297030,/,36800,48741
297031,/,36829,52557
297032,/,36829,98410
297033,/,36829,109838
297034,/,36829,109839
297035,/,36829,46239
297036,/,36829,29547
297037,/,100864,29640
297038,/,100864,51400
297039,/,100864,132741
297040,/,100864,27694
297041,/,36905,30060
297042,/,36905,49624
297043,/,36905,120252
297044,/,36905,120253
297045,\,19188,36905
297046,/,36912,112233
297047,/,36912,112235
297048,/,36912,112236
297049,/,36912,112238
297050,/,36912,112240
297051,\,131899,36916
297052,/,36963,23694
297053,/,36982,99770
297054,/,36982,99771
297055,/,36982,120116
297056,/,36982,120117
297057,/,36982,41609
297058,/,36982,25660
297059,/,36982,36745
297060,/,36982,55641
297061,/,36982,53945
297062,/,36982,120121
297063,/,36982,38905
297064,/,36982,44553
297065,/,36982,120124
297066,/,36982,25796
297067,/,36993,56097
297068,/,36993,24622
297069,/,37003,21907
297070,/,37003,48976
297071,\,39110,37038
297072,/,37040,103719
297073,/,37040,51814
297074,/,37040,132283
297075,/,37040,54209
297076,/,37040,20442
297077,/,37040,33629
297078,/,37040,20445
297079,\,24766,99281
297080,/,37061,36913
297081,/,37061,132939
297082,/,37061,57834
297083,/,37094,36373
297084,/,37119,49454
297085,/,37119,20393
297086,/,37119,39670
297087,/,37119,56201
297088,/,37119,20401
297089,/,37120,119643
297090,/,37120,119644
297091,/,37120,119648
297092,/,37120,48127
300700,/,55793,34010
297094,/,37120,119650
297095,/,37120,30129
297096,/,37121,22206
297097,/,37121,28593
297098,/,37121,22214
297099,/,37124,53633
297100,/,37124,41737
297101,\,114426,37161
297102,/,37208,30732
297103,/,37211,36336
297104,/,37211,44176
297105,/,37211,38253
297106,/,37211,28805
297107,/,37211,35398
297108,/,37211,19126
297109,/,37211,41905
297110,\,131373,37212
297111,/,37212,28109
297112,/,37212,39645
297113,/,37212,50528
297114,/,37212,28110
297115,/,37212,38466
297116,/,97662,33197
297117,\,105242,97914
297118,/,37221,29885
297119,/,37221,19247
297120,\,98648,37240
297121,/,37240,23591
297122,/,37240,36723
297123,/,37240,23592
