id,type,source,target
210412,%m,110053,110062
210413,@,110054,109620
210414,@,110055,109564
210415,%m,110055,110056
210416,%m,110055,110060
210417,@,110057,110056
210418,@,110058,110056
210419,@,110059,110056
210420,@,110060,110054
210421,@,110061,110054
210422,%m,110062,110063
210423,%m,110062,110064
210424,@,110063,110054
210425,@,110064,109564
210426,%m,110064,110065
210427,@,110065,110063
210428,@,110066,109563
210429,%m,110066,110067
210430,%m,110066,110068
210431,%m,110066,110070
210432,@,110067,109620
210433,@,110068,109564
210434,%m,110068,110069
210435,@,110069,110067
210436,@,110070,109564
210437,%m,110070,110071
210438,@,110071,110067
210439,@,110072,109563
210440,%m,110072,110073
210441,%m,110072,110074
210442,@,110074,109564
210443,%m,110074,110075
210444,%m,110074,110076
210445,@,110075,110073
210446,@,110076,110073
210447,@,110077,109563
210448,%m,110077,110078
210449,@,110078,109564
210450,%m,110078,110079
210451,@,110079,109620
210452,@,110080,110079
210453,@,110081,110079
210454,@,110082,110079
210455,@,110083,109563
210456,%m,110083,110084
210457,@,110084,109564
210458,%m,110084,110085
210459,@,110085,109620
210460,@,110086,110085
210461,@,110087,110085
210462,@,110089,109559
210463,@,110090,108809
210464,%m,110090,110092
210465,%m,110090,110123
210466,%m,110090,110152
210467,%m,110090,110166
210468,%m,110090,110169
210469,@,110091,110089
210470,@,110092,109563
210471,%m,110092,110093
210472,%m,110092,110096
210473,%m,110092,110101
210474,%m,110092,110107
210475,%m,110092,110109
210476,%m,110092,110110
210477,%m,110092,110112
210478,%m,110092,110114
210479,%m,110092,110116
210480,%m,110092,110121
210481,%m,110092,110137
210482,%m,110092,110142
210483,%m,110092,110146
210484,%m,110092,110157
210485,%m,110092,110158
210486,%m,110092,110160
210487,%m,110092,110162
210488,%m,110092,110164
210489,@,110093,110089
210490,@,110094,110093
210491,@,110095,110093
210492,@,110096,109564
210493,%m,110096,110097
210494,%m,110096,110098
210495,%m,110096,110099
210496,@,110097,110093
210497,@,110098,110093
210498,@,110099,110093
210499,@,110100,110093
210500,@,110101,109564
210501,%m,110101,110102
210502,%m,110101,110104
210503,%m,110101,110105
210504,%m,110101,110106
210505,@,110102,110093
210506,@,110103,110093
210507,@,110104,110093
210508,@,110106,110093
210509,@,110107,109564
210510,%m,110107,110108
210511,@,110108,110093
210512,@,110109,110093
210513,@,110111,110109
210514,@,110112,109564
210515,%m,110112,110113
210516,@,110113,110109
210517,@,110114,109564
210518,%m,110114,110115
210519,@,110115,110109
210520,@,110116,109564
210521,%m,110116,110117
210522,%m,110116,110118
210523,%m,110116,110119
210524,%m,110116,110120
210525,@,110117,110093
210526,@,110118,110117
210527,@,110119,110117
210528,@,110120,110117
210529,@,110121,109564
210530,%m,110121,110122
210531,@,110122,110093
210532,@,110123,109563
210533,%m,110123,110125
210534,%m,110123,110134
210535,@,110124,110093
210536,@,110125,109564
210537,%m,110125,110126
210538,%m,110125,110128
210539,%m,110125,110129
210540,%m,110125,110130
210541,%m,110125,110131
210542,%m,110125,110132
210543,@,110126,110124
210544,@,110127,110126
210545,@,110128,110124
210546,@,110129,110124
210547,@,110130,110124
210548,@,110131,110124
210549,@,110132,110124
210550,@,110133,110124
210551,@,110134,109564
210552,%m,110134,110135
210553,@,110135,110133
210554,@,110136,110133
210555,@,110137,110089
210556,@,110138,108722
210557,@,110139,110137
210558,@,110139,110138
210559,@,110140,109564
210560,%m,110140,110141
210561,@,110141,110137
210562,@,110142,109564
210563,%m,110142,110143
210564,%m,110142,110144
210565,@,110143,110137
210566,@,110144,110137
210567,@,110145,110143
210568,@,110146,109564
210569,%m,110146,110147
210570,%m,110146,110148
210571,@,110147,110137
210572,@,110148,110137
210573,@,110150,110148
210574,@,110151,110148
210575,@,110152,109563
210576,%m,110152,110153
210577,@,110153,109564
210578,%m,110153,110154
210579,@,110154,110093
210580,@,110155,110089
210581,@,110156,110155
210582,@,110157,110155
210583,@,110158,109564
210584,%m,110158,110159
210585,@,110159,110157
210586,@,110160,109564
210587,@,110161,110157
210588,@,110162,109564
210589,%m,110162,110163
210590,@,110163,110157
210591,@,110164,109564
210592,%m,110164,110165
210593,@,110166,109563
210594,%m,110166,110167
210595,@,110167,109564
210596,%m,110167,110168
210597,@,110168,110089
210598,@,110169,109563
210599,%m,110169,110171
210600,%m,110169,110174
210601,%m,110169,110176
210602,%m,110169,110178
210603,%m,110169,110180
210604,@,110171,109564
210605,%m,110171,110172
210606,@,110172,110170
210607,@,110173,110170
210608,@,110174,109564
210609,%m,110174,110175
210610,@,110175,110173
210611,@,110176,109564
210612,@,110177,110173
210613,@,110178,109564
210614,%m,110178,110179
210615,@,110179,110170
210616,@,110180,109564
210617,%m,110180,110181
210618,@,110181,110170
210619,@,110182,108809
210620,%m,110182,110183
210621,%m,110182,110185
210622,%m,110182,110208
210623,@,110183,110089
210624,@,110185,109563
210625,%m,110185,110186
210626,%m,110185,110188
210627,%m,110185,110191
210628,%m,110185,110195
210629,%m,110185,110202
210630,%m,110185,110204
210631,%m,110185,110206
210632,@,110186,109564
210633,%m,110186,110187
210634,@,110187,110183
210635,@,110188,109564
210636,%m,110188,110189
210637,@,110189,110183
210638,@,110190,110189
210639,@,110191,109564
210640,%m,110191,110192
210641,%m,110191,110193
210642,%m,110191,110194
210643,@,110192,110183
210644,@,110194,110183
210645,@,110195,109564
210646,%m,110195,110196
210647,%m,110195,110198
210648,@,110196,110183
210649,@,110197,110183
210650,@,110198,110183
210651,@,110199,110198
210652,@,110200,110198
210653,@,110201,110183
210654,@,110202,109564
210655,%m,110202,110203
210656,@,110203,110183
210657,@,110204,109564
210658,%m,110204,110205
210659,@,110205,110183
210660,@,110206,109564
210661,%m,110206,110207
210662,@,110207,110183
210663,@,110208,109563
210664,@,110209,109564
210665,%m,110209,110210
210666,@,110210,110183
210667,@,110211,140948
210668,%m,110211,110214
210669,%m,110211,110215
210670,%m,110211,110217
210671,%m,110211,110219
210672,%m,110211,110283
210673,%m,110211,110369
210674,%m,110211,110372
210675,%m,110211,110375
210676,%m,110211,114896
210677,@,110212,140954
210678,@,110213,140959
210679,@,110214,109396
210680,%p,110214,114875
210681,@,110215,110213
210682,%m,110215,110216
210683,@,110216,110214
210684,%m,110217,110218
210685,@,110218,110214
210686,@,110219,108809
210687,%m,110219,110220
210688,%m,110219,110221
210689,%m,110219,110237
210690,%m,110219,110250
210691,%m,110219,110255
210692,%m,110219,110261
210693,%m,110219,110277
210694,%m,110219,110280
210695,@,110221,110212
210696,%m,110221,110222
210697,%m,110221,110227
210698,%m,110221,110228
210699,%m,110221,110230
210700,%m,110221,110232
210701,@,110222,110213
210702,%m,110222,110224
210703,%m,110222,110225
210704,%m,110222,110226
210705,@,110223,110214
210706,@,110224,110223
210707,@,110225,110223
210708,@,110226,110223
210709,@,110227,110223
210710,@,110228,110213
210711,%m,110228,110229
210712,@,110229,110227
210713,@,110230,110213
210714,@,110231,110227
210715,%m,110232,110233
210716,%m,110232,110234
210717,@,110233,110227
210718,@,110234,110233
210719,@,110235,110233
210720,@,110236,110227
210721,@,110237,110212
210722,%m,110237,110238
210723,@,110238,110213
210724,%m,110238,110239
210725,@,110239,110223
210726,@,110240,110239
210727,@,110241,110239
210728,@,110242,110239
210729,@,110243,110239
210730,@,110244,110239
210731,@,110245,110212
210732,%m,110245,110246
210733,%m,110245,110248
210734,@,110246,110213
210735,@,110247,110223
210736,@,110248,110213
210737,%m,110248,110249
210738,@,110249,110223
210739,@,110250,110213
210740,%m,110250,110251
210741,%m,110250,110253
210742,@,110251,110213
210743,%m,110251,110252
210744,@,110252,110223
210745,@,110253,110213
210746,%m,110253,110254
210747,@,110254,110223
210748,@,110255,110212
210749,%m,110255,110256
210750,%m,110255,110257
210751,%m,110255,110259
210752,@,110256,110213
210753,%m,110256,110258
210754,@,110257,110223
210755,@,110259,110213
210756,%m,110259,110260
210757,@,110260,110223
210758,@,110261,110212
210759,%m,110261,110262
210760,%m,110261,110263
210761,%m,110261,110266
210762,%m,110261,110268
210763,%m,110261,110271
210764,%m,110261,110273
210765,@,110262,110213
210766,%m,110262,110264
210767,%m,110262,110265
210768,@,110263,110223
210769,@,110264,110223
210770,@,110265,110223
210771,@,110266,110213
210772,%m,110266,110267
210773,@,110267,110223
210774,@,110268,110213
210775,@,110269,110223
210776,@,110270,110269
210777,@,110271,110213
210778,%m,110271,110272
210779,@,110272,110223
210780,@,110273,110213
210781,@,110274,110223
210782,@,110275,110274
210783,@,110276,110274
210784,@,110277,110212
210785,%m,110277,110278
210786,%m,110278,110279
210787,@,110279,110223
210788,@,110280,110212
210789,%m,110280,110281
210790,@,110281,110213
210791,%m,110281,110282
210792,@,110282,110223
210793,@,110283,108809
210794,%m,110283,110285
210795,%m,110283,110297
210796,%m,110283,110305
210797,%m,110283,110308
210798,%m,110283,110311
210799,%m,110283,110314
210800,%m,110283,110328
210801,%m,110283,110334
210802,%m,110283,110340
210803,%m,110283,110355
210804,%m,110283,110361
210805,@,110284,110214
210806,%m,110285,110286
210807,%m,110285,110287
210808,@,110286,110213
210809,%m,110286,110288
210810,%m,110286,110289
210811,%m,110286,110290
210812,%m,110286,110291
210813,%m,110286,110292
210814,%m,110286,110293
210815,%m,110286,110294
210816,%m,110286,110295
210817,%m,110286,110296
210818,@,110287,110284
210819,%p,110287,140020
210820,@,110288,110287
210821,@,110289,110287
210822,@,110290,110287
210823,@,110291,110287
210824,@,110292,110287
210825,@,110293,110287
210826,@,110295,110287
210827,@,110296,110287
210828,@,110297,110212
210829,%m,110297,110298
210830,%m,110297,110299
210831,%m,110297,110301
210832,%m,110297,110303
210833,@,110298,110284
210834,@,110299,110213
210835,%m,110299,110300
210836,@,110300,110284
210837,@,110301,110213
210838,%m,110301,110302
210839,@,110302,110284
210840,@,110303,110213
210841,%m,110303,110304
210842,@,110304,110284
210843,@,110305,110212
210844,%m,110305,110306
210845,@,110306,110213
210846,@,110308,110212
210847,%m,110308,110309
210848,@,110309,110213
210849,%m,110309,110310
210850,@,110310,110284
210851,@,110311,110212
210852,%m,110311,110312
210853,@,110312,110213
210854,%m,110312,110313
210855,@,110313,110284
210856,@,110314,110212
210857,%m,110314,110315
210858,%m,110314,110316
210859,@,110315,110284
210860,@,110316,110213
210861,%m,110316,110317
210862,@,110317,110315
210863,@,110318,110315
210864,@,110319,110315
210865,@,110320,110315
210866,@,110322,110315
210867,@,110323,110315
210868,@,110324,110315
210869,@,110325,110315
210870,@,110326,110315
210871,@,110327,110315
210872,%m,110328,110329
210873,%m,110328,110332
210874,@,110329,110213
210875,%m,110329,110330
210876,%m,110329,110331
210877,@,110331,110284
210878,@,110332,110213
210879,%m,110332,110333
210880,@,110333,110284
210881,@,110334,110212
210882,%m,110334,110335
210883,%m,110334,110336
210884,@,110335,110213
210885,%m,110335,110337
210886,%m,110335,110338
210887,%m,110335,110339
210888,@,110336,110284
210889,@,110337,110336
210890,@,110338,110336
210891,@,110339,110336
210892,@,110340,110212
210893,%m,110340,110341
210894,%m,110340,110342
210895,%m,110340,110347
210896,%m,110340,110351
210897,@,110341,110284
210898,@,110342,110213
210899,%m,110342,110343
210900,%m,110342,110344
210901,%m,110342,110345
210902,@,110343,110341
210903,@,110344,110341
210904,@,110345,110341
210905,@,110346,110341
210906,@,110347,110213
210907,%m,110347,110348
210908,@,110348,110341
210909,@,110349,110348
210910,@,110350,110348
210911,@,110351,110213
210912,%m,110351,110352
210913,@,110352,110341
210914,@,110353,110213
210915,%m,110353,110354
210916,@,110354,110341
210917,%m,110355,110356
210918,%m,110355,110359
210919,@,110356,110213
210920,%m,110356,110357
210921,%m,110356,110358
210922,@,110357,110284
210923,@,110358,110284
210924,@,110359,110213
210925,%m,110359,110360
210926,@,110360,110284
210927,@,110361,110212
210928,%m,110361,110362
210929,%m,110361,110363
210930,%m,110361,110366
210931,@,110362,110284
210932,@,110363,110213
210933,@,110364,110362
210934,@,110365,110212
210935,@,110366,110213
210936,%m,110366,110367
210937,@,110368,110284
210938,@,110369,108809
210939,%m,110369,110370
210940,@,110370,110212
210941,%m,110370,110371
210942,@,110371,110214
210943,@,110372,108809
210944,%m,110372,110373
210945,%m,110372,110374
210946,%m,110372,110376
210947,@,110373,110214
210948,@,110374,108809
210949,@,110375,108809
210950,@,110376,108809
210951,@,110377,140954
210952,@,110378,140959
210953,@,110379,140948
210954,%m,110379,110380
210955,%m,110379,110381
210956,%m,110379,110443
210957,%m,110379,110698
210958,@,110380,109396
210959,@,110381,140948
210960,%m,110381,110382
210961,%m,110381,110385
210962,@,110382,110380
210963,@,110384,110380
210964,@,110385,108809
210965,%m,110385,110386
210966,%m,110385,110388
210967,%m,110385,110400
210968,%m,110385,110409
210969,%m,110385,110414
210970,%m,110385,110427
210971,%m,110385,110438
210972,@,110386,110382
210973,@,110387,110386
210974,%p,110387,111671
210975,@,110388,110377
210976,%m,110388,110390
210977,%m,110388,110392
210978,%m,110388,110394
210979,%m,110388,110398
210980,@,110389,110387
210981,@,110390,110378
210982,%m,110390,110391
210983,@,110391,110389
210984,@,110392,110378
210985,%m,110392,110393
210986,@,110393,110389
210987,@,110394,110378
210988,@,110395,110389
210989,@,110396,110395
210990,@,110397,110395
210991,@,110398,110378
210992,%m,110398,110399
210993,@,110399,110389
210994,@,110400,110377
210995,%m,110400,110401
210996,@,110401,110378
210997,%m,110401,110402
210998,@,110402,110389
210999,@,110403,110377
211000,%m,110403,110404
211001,%m,110403,110405
211002,%m,110403,110407
211003,@,110404,110387
211004,@,110405,110378
211005,%m,110405,110406
211006,@,110406,110404
211007,@,110407,110378
211008,@,110408,110404
211009,@,110409,110377
211010,%m,110409,110410
211011,%m,110409,110412
211012,@,110410,110378
211013,%m,110410,110411
211014,@,110411,110387
211015,@,110412,110378
211016,%m,110412,110413
211017,@,110413,110411
211018,@,110414,110377
211019,%m,110414,110415
211020,%m,110414,110416
211021,%m,110414,110418
211022,%m,110414,110422
211023,%m,110414,110425
211024,@,110415,110387
211025,@,110416,110378
211026,%m,110416,110417
211027,@,110417,110415
211028,%m,110418,110419
211029,%m,110418,110420
211030,%m,110418,110421
211031,@,110419,110387
211032,@,110420,110387
211033,@,110421,110387
211034,@,110422,110378
211035,%m,110422,110423
211036,@,110423,110387
211037,@,110424,110423
211038,@,110425,110378
211039,%m,110425,110426
211040,@,110426,110387
211041,@,110427,110377
211042,%m,110427,110428
211043,%m,110427,110429
211044,%m,110427,110431
211045,%m,110427,110433
211046,%m,110427,110435
211047,@,110428,110387
211048,%m,110429,110430
211049,%m,110429,110432
211050,@,110430,110428
211051,@,110431,110378
211052,%m,110431,110432
211053,@,110432,110428
211054,%m,110433,110434
211055,%m,110433,110436
211056,%m,110433,110437
211057,@,110434,110428
211058,@,110435,110378
211059,@,110437,110428
211060,@,110438,110377
211061,%m,110438,110440
211062,@,110439,110387
211063,%m,110440,110442
211064,@,110441,110439
211065,@,110442,110439
211066,@,110443,140948
211067,%m,110443,110444
211068,%m,110443,110447
211069,@,110444,108809
211070,%m,110444,110445
211071,@,110445,110378
211072,%m,110445,110446
211073,@,110446,110383
211074,@,110447,108809
211075,%m,110447,110448
211076,@,110448,108809
211077,%m,110448,110449
211078,%m,110448,110451
211079,%m,110448,110457
211080,%m,110448,110499
211081,%m,110448,110501
211082,%m,110448,110508
211083,%m,110448,110510
211084,%m,110448,110522
211085,%m,110448,110533
211086,%m,110448,110541
211087,%m,110448,110543
211088,%m,110448,110545
211089,%m,110448,110548
211090,%m,110448,110553
211091,%m,110448,110558
211092,%m,110448,110563
211093,@,110449,110383
211094,@,110451,110377
211095,%m,110451,110453
211096,%m,110451,110455
211097,@,110452,110450
211098,@,110453,110378
211099,%m,110453,110454
211100,@,110454,110452
211101,@,110455,110378
211102,%m,110455,110456
211103,@,110456,110452
211104,@,110457,110377
211105,%m,110457,110458
211106,@,110458,110378
211107,@,110459,110377
211108,%m,110459,110460
211109,%m,110459,110461
211110,%m,110459,110463
211111,%m,110459,110465
211112,%m,110459,110467
211113,%m,110459,110469
211114,%m,110459,110473
211115,%m,110459,110475
211116,%m,110459,110477
211117,%m,110459,110479
211118,%m,110459,110485
211119,%m,110459,110487
211120,%m,110459,110489
211121,%m,110459,110492
211122,%m,110459,110494
211123,@,110460,110450
211124,@,110461,110378
211125,%m,110461,110462
211126,@,110462,110460
211127,@,110463,110378
211128,%m,110463,110464
211129,@,110464,110460
211130,@,110465,110378
211131,%m,110465,110466
211132,@,110466,110460
211133,@,110467,110378
211134,@,110469,110378
211135,%m,110469,110470
211136,@,110470,110460
211137,@,110471,110378
211138,%m,110471,110472
211139,@,110472,110460
211140,%m,110473,110474
211141,@,110474,110460
211142,@,110475,110378
211143,%m,110475,110476
211144,@,110476,110460
211145,%m,110477,110478
211146,@,110478,110460
211147,@,110479,110378
211148,%m,110479,110480
211149,@,110480,110460
211150,@,110481,110480
211151,@,110482,110481
211152,@,110483,110481
211153,@,110484,110480
211154,@,110485,110378
211155,%m,110485,110486
211156,@,110486,110460
211157,@,110487,110378
211158,%m,110487,110488
211159,@,110488,110460
211160,@,110489,110378
211161,%m,110489,110490
211162,@,110490,110460
211163,@,110491,110490
211164,@,110492,110378
211165,@,110493,110460
211166,@,110494,110378
211167,%m,110494,110495
211168,@,110495,110460
211169,@,110496,110377
211170,@,110497,110378
211171,%m,110497,110498
211172,@,110498,110450
211173,@,110499,110377
211174,%m,110499,110500
211175,@,110500,110450
211176,@,110501,110377
211177,%m,110501,110502
211178,%m,110501,110503
211179,%m,110501,110504
211180,%m,110501,110505
211181,@,110502,110378
211182,@,110503,110378
211183,@,110504,110450
211184,@,110505,110378
211185,%m,110505,110507
211186,@,110506,110504
211187,@,110507,110504
211188,@,110508,110378
211189,%m,110508,110509
211190,@,110509,110378
211191,@,110510,110377
211192,%m,110510,110511
211193,%m,110510,110512
211194,%m,110510,110519
211195,@,110511,110450
211196,@,110512,110378
211197,%m,110512,110513
211198,@,110513,110511
211199,@,110514,110513
211200,@,110515,110513
211201,@,110516,110513
211202,@,110517,110513
211203,@,110518,110513
211204,@,110519,110378
211205,@,110520,110511
211206,@,110521,110511
211207,@,110522,110377
211208,%m,110522,110523
211209,%m,110522,110524
211210,%m,110522,110526
211211,%m,110522,110528
211212,%m,110522,110530
211213,@,110523,110450
211214,@,110524,110378
211215,%m,110524,110525
211216,@,110525,110523
211217,@,110526,110378
211218,%m,110526,110527
211219,@,110527,110523
211220,@,110528,110378
211221,%m,110528,110529
211222,@,110529,110523
211223,@,110530,110378
211224,%m,110530,110531
211225,@,110531,110523
211226,@,110532,110531
211227,@,110533,110377
211228,%m,110533,110534
211229,%m,110533,110535
211230,%m,110533,110537
211231,@,110534,110450
211232,@,110535,110378
211233,%m,110535,110536
211234,@,110536,110534
211235,@,110537,110378
211236,@,110538,110534
211237,@,110539,110378
211238,%m,110539,110540
211239,@,110540,110534
211240,@,110541,110377
211241,%m,110541,110542
211242,@,110542,110378
211243,@,110543,110377
211244,%m,110543,110544
211245,@,110544,110450
211246,@,110545,110377
211247,%m,110545,110546
211248,@,110546,110378
211249,%m,110546,110547
211250,@,110547,110450
211251,@,110548,110377
211252,%m,110548,110549
211253,%m,110548,110550
211254,@,110549,110450
211255,@,110550,110378
211256,%m,110550,110552
211257,@,110551,110549
211258,@,110552,110549
211259,@,110553,110377
211260,%m,110553,110554
211261,%m,110553,110555
211262,@,110554,110450
211263,@,110555,110378
211264,%m,110555,110556
211265,%m,110555,110557
211266,@,110556,110554
211267,@,110557,110554
211268,@,110558,110377
211269,%m,110558,110559
211270,%m,110558,110560
211271,@,110559,110450
211272,@,110560,110378
211273,%m,110560,110561
211274,%m,110560,110562
211275,@,110561,110559
211276,@,110563,110377
211277,%m,110563,110564
211278,@,110564,110378
211279,%m,110564,110565
211280,@,110565,110450
211281,@,110566,110565
211282,@,110567,110565
211283,@,110568,140948
211284,%m,110568,110569
211285,%m,110568,110570
211286,%m,110568,110571
211287,%m,110568,110572
211288,%m,110568,110595
211289,%m,110568,110638
211290,%m,110568,110719
211291,%m,110568,110724
211292,%m,110568,110726
211293,%m,110568,110733
211294,@,110569,110383
211295,@,110570,110378
211296,@,110572,108809
211297,%m,110572,110574
211298,%m,110572,110575
211299,%m,110572,110583
211300,%m,110572,110591
211301,@,110573,108809
211302,@,110574,110383
211303,@,110575,110377
211304,%m,110575,110576
211305,%m,110575,110581
211306,@,110576,110378
211307,%m,110576,110577
211308,@,110577,110574
211309,@,110578,110577
211310,@,110579,110577
211311,@,110580,110577
211312,@,110581,110378
211313,%m,110581,110582
211314,@,110582,110574
211315,@,110583,110377
211316,%m,110583,110588
211317,@,110584,110378
211318,%m,110584,110585
211319,@,110585,110574
211320,@,110586,110585
211321,@,110587,110585
211322,%m,110588,110589
211323,@,110589,110574
211324,@,110590,110589
211325,@,110591,110377
211326,%m,110591,110592
211327,%m,110592,110593
211328,@,110593,110574
211329,@,110594,110569
211330,@,110595,108809
211331,%m,110595,110596
211332,%m,110595,110597
211333,%m,110595,110599
211334,%m,110595,110601
211335,%m,110595,110608
211336,%m,110595,110623
211337,@,110596,110594
211338,@,110597,110378
211339,%m,110597,110598
211340,@,110598,110596
211341,@,110599,110378
211342,%m,110599,110600
211343,@,110600,110596
211344,@,110601,108809
211345,%m,110601,110602
211346,%m,110601,110603
211347,@,110602,110596
211348,@,110603,110378
211349,%m,110603,110604
211350,@,110604,110602
211351,@,110605,110378
211352,%m,110605,110606
211353,%m,110605,110607
211354,@,110606,110602
211355,@,110607,110606
211356,@,110608,108809
211357,%m,110608,110609
211358,%m,110608,110612
211359,@,110609,108809
211360,%m,110609,110610
211361,@,110610,110596
211362,@,110611,110610
211363,@,110612,108809
211364,%m,110612,110613
211365,%m,110612,110614
211366,%m,110612,110615
211367,%m,110612,110619
211368,%m,110612,110621
211369,@,110613,110596
211370,@,110614,110377
211371,@,110615,110378
211372,@,110616,110613
211373,@,110617,110378
211374,%m,110617,110618
211375,@,110618,110613
211376,@,110619,110378
211377,%m,110619,110620
211378,@,110620,110613
211379,@,110621,110378
211380,%m,110621,110622
211381,@,110622,110613
211382,@,110623,108809
211383,%m,110623,110624
211384,%m,110623,110625
211385,%m,110623,110633
211386,%m,110623,110635
211387,@,110625,110377
211388,%m,110625,110626
211389,%m,110625,110627
211390,%m,110625,110629
211391,%m,110625,110631
211392,@,110626,110596
211393,@,110627,110378
211394,%m,110627,110628
211395,@,110628,110626
211396,@,110629,110378
211397,%m,110629,110630
211398,@,110630,110626
211399,@,110631,110378
211400,%m,110631,110632
211401,@,110632,110626
211402,@,110633,110378
211403,%m,110633,110634
211404,@,110634,110626
211405,@,110635,110377
211406,%m,110635,110636
211407,%m,110636,110637
211408,@,110637,110594
211409,@,110638,108809
211410,%m,110638,110639
211411,%m,110638,110640
211412,@,110639,110594
211413,%m,110640,110641
211414,%m,110640,110642
211415,%m,110640,110657
211416,@,110641,108809
211417,@,110642,108809
211418,%m,110642,110644
211419,%m,110642,110646
211420,%m,110642,110648
211421,%m,110642,110650
211422,@,110643,110639
211423,@,110644,110378
211424,%m,110644,110645
211425,@,110645,110643
211426,@,110646,110378
211427,%m,110646,110647
211428,@,110647,110643
211429,@,110648,110378
211430,%m,110648,110649
211431,@,110649,110594
211432,@,110650,110377
211433,%m,110650,110651
211434,%m,110650,110655
211435,@,110651,110378
211436,%m,110651,110652
211437,%m,110651,110653
211438,@,110653,110652
211439,%m,110653,110654
211440,@,110654,110594
211441,@,110655,110378
211442,%m,110655,110656
211443,@,110656,110594
211444,@,110657,108809
211445,%m,110657,110658
211446,%m,110657,110659
211447,%m,110657,110664
211448,%m,110657,110670
211449,%m,110657,110672
211450,%m,110657,110674
211451,%m,110657,110676
211452,%m,110657,110679
211453,%m,110657,110685
211454,@,110658,110639
211455,@,110659,108809
211456,%m,110659,110660
211457,%m,110659,110661
211458,@,110660,110378
211459,%m,110660,110663
211460,@,110661,110658
211461,@,110662,110378
211462,@,110663,110661
211463,@,110664,108809
211464,%m,110664,110665
211465,%m,110664,110666
211466,%m,110664,110668
211467,@,110665,110658
211468,@,110666,110378
211469,%m,110666,110667
211470,@,110667,110658
211471,@,110668,110378
211472,%m,110668,110669
211473,@,110669,110658
211474,@,110670,110378
211475,%m,110670,110671
211476,@,110671,110658
211477,@,110672,110378
211478,@,110673,110658
211479,@,110674,110378
211480,%m,110674,110675
211481,@,110675,110658
211482,@,110676,110377
211483,%m,110676,110677
211484,@,110677,110378
211485,%m,110677,110678
211486,@,110678,110658
211487,@,110679,108809
211488,%m,110679,110680
211489,%m,110679,110681
211490,%m,110679,110683
211491,@,110680,110658
211492,@,110681,110378
211493,%m,110681,110682
211494,@,110682,110680
211495,@,110683,110378
211496,%m,110683,110684
211497,@,110684,110680
211498,%m,110685,110686
211499,%m,110685,110687
211500,%m,110685,110688
211501,%m,110685,110690
211502,%m,110685,110696
211503,@,110686,110658
211504,@,110688,110378
211505,%m,110688,110689
211506,@,110689,110686
211507,@,110690,110377
211508,%m,110690,110691
211509,%m,110690,110694
211510,@,110691,110686
211511,@,110692,110378
211512,%m,110692,110693
211513,@,110693,110686
211514,@,110694,110378
211515,%m,110694,110695
211516,@,110695,110686
211517,@,110696,110378
211518,%m,110696,110697
211519,@,110697,110686
211520,@,110698,140948
211521,%m,110698,110700
211522,%m,110698,110710
211523,%m,110698,110712
211524,@,110699,110380
211525,@,110700,108809
211526,%m,110700,110701
211527,%m,110700,110702
211528,%m,110700,110704
211529,@,110701,110699
211530,@,110702,110378
211531,%m,110702,110703
211532,@,110703,110701
211533,@,110704,141293
211534,%m,110704,110705
211535,%m,110704,110706
211536,@,110705,110701
211537,@,110706,110378
211538,@,110707,141293
211539,%m,110707,110708
211540,%m,110707,110709
211541,@,110708,110701
211542,@,110709,110378
211543,@,110710,108809
211544,%m,110710,110711
211545,@,110711,110699
211546,@,110712,108809
211547,%m,110712,110713
211548,%m,110712,110714
211549,@,110713,110699
211550,@,110714,110377
211551,%m,110714,110715
211552,@,110715,110378
211553,%m,110715,110716
211554,@,110716,110699
211555,@,110717,110378
211556,%m,110717,110718
211557,@,110718,110699
211558,@,110719,108809
211559,%m,110719,110720
211560,%m,110719,110721
211561,@,110720,110569
211562,@,110721,110377
211563,%m,110721,110722
211564,@,110722,110378
211565,%m,110722,110723
211566,@,110723,110720
211567,@,110724,108809
211568,%m,110724,110725
211569,@,110726,108809
211570,%m,110726,110727
211571,%m,110726,110728
211572,@,110727,110569
211573,@,110728,110377
211574,%m,110728,110729
211575,%m,110728,110731
211576,@,110729,110378
211577,%m,110729,110730
211578,@,110730,110727
211579,@,110731,110378
211580,%m,110731,110732
211581,@,110732,110727
211582,@,110733,108809
211583,%m,110733,110734
211584,%m,110733,110737
211585,@,110734,108809
211586,%m,110734,110735
211587,@,110735,110378
211588,%m,110735,110736
211589,@,110737,108809
211590,%m,110737,110738
211591,@,110738,110378
211592,%m,110738,110739
211593,@,110739,110569
211594,@,110740,108809
211595,%m,110740,110742
211596,%m,110740,110819
211597,%m,110740,110820
211598,%m,110740,110828
211599,%m,110740,110846
211600,%m,110740,110888
211601,%m,110740,110898
211602,@,110741,110383
211603,@,110742,110377
211604,%m,110742,110743
211605,%m,110742,110745
211606,%m,110742,110747
211607,%m,110742,110749
211608,%m,110742,110751
211609,%m,110742,110753
211610,%m,110742,110757
211611,%m,110742,110759
211612,%m,110742,110764
211613,%m,110742,110770
211614,%m,110742,110774
211615,%m,110742,110776
211616,%m,110742,110778
211617,%m,110742,110782
211618,%m,110742,110786
211619,%m,110742,110791
211620,%m,110742,110795
211621,%m,110742,110796
211622,%m,110742,110799
211623,%m,110742,110800
211624,%m,110742,110805
211625,%m,110742,110807
211626,%m,110742,110810
211627,%m,110742,110812
211628,%m,110742,110814
211629,%m,110742,110817
211630,%m,110742,110824
