id,lemma,synset,period,genre,notes
753,19435,180985,,,
755,19435,175105,,,
756,19437,187234,,,
757,19438,104826,,,
758,19440,171099,,,
759,19440,179738,,,
760,19440,171601,,,
762,19442,151457,,,
763,19443,155132,,,
764,20073,127582,,,
765,20073,130500,,,
766,19441,155132,,,
767,19379,177269,,,
769,19379,177256,,,
770,19379,177961,,,
771,19379,169608,,,
772,19448,179358,,,
773,19448,179372,,,
774,19448,179354,,,
776,19449,103488,,,
777,19450,175052,,,
778,19450,175000,,,
779,19451,188419,,,
780,19453,177439,,,
781,19453,172926,,,
783,19453,172441,,,
784,19453,174520,,,
785,19453,175625,,,
786,19453,179432,,,
787,19453,174051,,,
788,19453,174049,,,
790,19455,170468,,,
791,19456,201159,,,
792,19457,126975,,,
793,19457,126740,,,
794,19457,131115,,,
795,19458,179293,,,
797,19460,148418,,,
798,19461,148418,,,
799,19461,148025,,,
800,19464,165374,,,
801,19464,108283,,,
802,19464,137786,,,
804,19464,134035,,,
805,19464,136365,,,
806,19465,136365,,,
807,19467,148395,,,
808,19468,172159,,,
809,19468,172716,,,
811,19468,172712,,,
812,19471,179293,,,
813,19471,172346,,,
814,19471,181272,,,
815,19471,179702,,,
816,19471,173552,,,
818,19471,173572,,,
819,19472,146112,,,
820,19474,200425,,,
821,19475,136484,,,
822,19475,134243,,,
823,19475,125931,,,
825,19476,172768,,,
826,19477,170228,,,
827,19478,170228,,,
828,19478,170224,,,
829,19479,178021,,,
830,19479,176098,,,
832,19480,199450,,,
833,19481,137075,,,
834,19482,199451,,,
835,19482,199450,,,
836,19483,190979,,,
837,19484,107735,,,
839,19486,179245,,,
840,19486,180156,,,
841,19486,179005,,,
842,19487,172926,,,
843,19487,174051,,,
844,19488,200222,,,
846,19489,163170,,,
847,19491,180109,,,
848,19491,180763,,,
849,19492,172749,,,
850,19492,172348,,,
851,19492,172352,,,
853,19494,148025,,,
854,19495,136365,,,
855,19497,180448,,,
856,19498,176220,,,
858,19499,201328,,,
859,19500,182567,,,
860,19501,173751,,,
862,19502,171132,,,
863,19502,180410,,,
864,19502,175388,,,
865,19502,169652,,,
866,19502,171124,,,
867,19502,174524,,,
869,19502,174891,,,
870,19502,170622,,,
871,19502,174883,,,
872,19502,176544,,,
873,19503,175082,,,
874,19504,104956,,,
876,19504,125969,,,
877,19504,130256,,,
878,19504,163533,,,
879,19504,104962,,,
880,19505,184171,,,
881,19570,164087,,,
883,19446,177117,,,
884,19446,177115,,,
885,19446,177114,,,
886,19446,172528,,,
887,19509,171997,,,
888,19509,171707,,,
890,19509,179417,,,
891,19509,171601,,,
892,19509,170063,,,
893,19509,179786,,,
894,19509,174250,,,
895,19509,169704,,,
897,19510,103955,,,
898,19511,178013,,,
899,19511,169941,,,
900,19513,173630,,,
901,19533,179605,,,
902,19534,147463,,,
904,19536,178459,,,
905,19536,175673,,,
906,19537,175811,,,
907,19540,178347,,,
908,19541,147875,,,
909,19541,150896,,,
911,19542,137460,,,
912,19542,103355,,,
913,19543,201168,,,
914,19544,132524,,,
915,19544,132544,,,
916,19545,146899,,,
918,19546,165649,,,
919,19547,121894,,,
920,19547,130340,,,
921,19548,190924,,,
922,19549,199583,,,
923,19550,180046,,,
925,19551,180744,,,
926,19516,186489,,,
927,19517,127164,,,
928,19518,148566,,,
929,19520,187726,,,
930,19521,165702,,,
932,19524,176574,,,
933,19524,180572,,,
934,19524,170163,,,
935,19524,180584,,,
936,19524,179334,,,
937,19525,131106,,,
939,19525,123826,,,
940,19526,184941,,,
941,19527,181423,,,
942,19527,176766,,,
943,19527,172818,,,
944,19528,141676,,,
946,19528,104833,,,
947,19529,180763,,,
948,19552,107661,,,
949,19552,107660,,,
950,19553,146903,,,
951,19553,150958,,,
953,19553,146904,,,
954,19530,170936,,,
955,19530,170129,,,
956,19530,170956,,,
957,19530,174476,,,
958,19530,170955,,,
960,19531,164985,,,
961,19531,104819,,,
962,19531,164865,,,
963,19532,187836,,,
965,19532,183062,,,
966,19532,183729,,,
967,19532,199280,,,
969,19555,140850,,,
970,19555,143021,,,
971,19555,120490,,,
972,19555,119048,,,
973,19555,123204,,,
974,19557,147365,,,
976,19558,106996,,,
977,19558,117265,,,
